purchase_order_item_id,purchase_order_id,product_id,quantity,unit_cost
POI00017966,PO0006639,PRD00876,345,12469.02
POI00017967,PO0006839,PRD00461,470,4804.84
POI00017968,PO0005856,PRD00298,51,1909.75
POI00017969,PO0008177,PRD00030,441,7017.62
POI00017970,PO0005602,PRD00321,73,7009.48
POI00017971,PO0002865,PRD00848,454,13378.15
POI00017972,PO0004684,PRD00398,488,1850.01
POI00017973,PO0004281,PRD00519,315,4521.82
POI00017974,PO0004926,PRD00992,346,10351.03
POI00017975,PO0007152,PRD00722,274,9531.63
POI00017976,PO0009867,PRD00195,328,8830.06
POI00017977,PO0005276,PRD00119,494,510.73
POI00017978,PO0001596,PRD00629,58,377.33
POI00017979,PO0000257,PRD00872,129,13370.7
POI00017980,PO0000053,PRD00487,499,1551.21
POI00017981,PO0006757,PRD00066,353,1213.87
POI00017982,PO0005591,PRD00996,185,12098.44
POI00017983,PO0008068,PRD00862,433,5699.76
POI00017984,PO0002687,PRD00157,389,3075.86
POI00017985,PO0005157,PRD00716,105,7985.19
POI00017986,PO0000813,PRD00938,171,14690.74
POI00017987,PO0003302,PRD00589,324,13991.37
POI00017988,PO0004266,PRD00904,121,9633.15
POI00017989,PO0003808,PRD00635,136,2679.1
POI00017990,PO0007274,PRD00363,158,863.17
POI00017991,PO0001360,PRD00210,185,5229.98
POI00017992,PO0009588,PRD00316,39,14232.32
POI00017993,PO0002842,PRD00533,110,10985.5
POI00017994,PO0001799,PRD00114,187,6866.0
POI00017995,PO0002411,PRD00331,368,4343.37
POI00017996,PO0005692,PRD00858,152,718.7
POI00017997,PO0004556,PRD00690,46,2729.55
POI00017998,PO0005426,PRD00820,217,12985.07
POI00017999,PO0000207,PRD00048,310,1009.0
POI00018000,PO0009365,PRD00308,240,1994.75
POI00018001,PO0000822,PRD00398,163,1850.01
POI00018002,PO0008821,PRD00512,36,6184.28
POI00018003,PO0003338,PRD00928,161,5618.25
POI00018004,PO0002490,PRD00281,280,12997.71
POI00018005,PO0006706,PRD00898,353,11808.33
POI00018006,PO0001794,PRD00649,430,13327.93
POI00018007,PO0004330,PRD00033,81,12290.88
POI00018008,PO0009878,PRD00100,300,3533.63
POI00018009,PO0003465,PRD00245,204,2944.72
POI00018010,PO0006261,PRD00191,279,6029.05
POI00018011,PO0006864,PRD00878,244,13841.49
POI00018012,PO0009590,PRD00294,466,7979.54
POI00018013,PO0002887,PRD00368,38,13705.39
POI00018014,PO0002246,PRD00688,414,5575.81
POI00018015,PO0000965,PRD00637,249,11031.21
POI00018016,PO0002376,PRD00893,98,14877.64
POI00018017,PO0004359,PRD00660,430,745.68
POI00018018,PO0001114,PRD00219,391,12493.83
POI00018019,PO0004874,PRD00336,314,14628.24
POI00018020,PO0001291,PRD00963,154,8895.2
POI00018021,PO0004004,PRD00600,119,6787.54
POI00018022,PO0004831,PRD00753,25,1627.4
POI00018023,PO0008207,PRD00992,228,10351.03
POI00018024,PO0007041,PRD00146,445,1182.02
POI00018025,PO0000411,PRD00409,136,13153.77
POI00018026,PO0003684,PRD00767,419,8392.39
POI00018027,PO0004695,PRD00057,311,4964.1
POI00018028,PO0002338,PRD00528,158,10694.01
POI00018029,PO0001137,PRD00733,109,8941.35
POI00018030,PO0002655,PRD00035,68,9200.21
POI00018031,PO0003026,PRD00031,442,11922.53
POI00018032,PO0000301,PRD00354,208,3435.02
POI00018033,PO0001115,PRD00611,357,1908.11
POI00018034,PO0009314,PRD00327,280,11465.77
POI00018035,PO0002496,PRD00708,180,13605.38
POI00018036,PO0003579,PRD00590,102,14268.77
POI00018037,PO0009501,PRD00214,152,11225.45
POI00018038,PO0008921,PRD00618,69,7236.89
POI00018039,PO0003423,PRD00640,320,14055.38
POI00018040,PO0006625,PRD00586,339,4430.6
POI00018041,PO0002355,PRD00060,273,9780.15
POI00018042,PO0003546,PRD00774,96,7426.94
POI00018043,PO0001042,PRD00713,293,5625.5
POI00018044,PO0009928,PRD00255,154,13121.82
POI00018045,PO0006044,PRD00770,187,12677.22
POI00018046,PO0008588,PRD00969,430,11985.63
POI00018047,PO0008451,PRD00210,13,5229.98
POI00018048,PO0002573,PRD00107,64,9087.41
POI00018049,PO0006035,PRD00463,237,6510.21
POI00018050,PO0007677,PRD00206,431,10846.21
POI00018051,PO0008694,PRD00661,439,8498.56
POI00018052,PO0007488,PRD00866,238,3511.46
POI00018053,PO0005555,PRD00639,458,2796.66
POI00018054,PO0001116,PRD00436,370,10630.97
POI00018055,PO0008125,PRD00727,61,1054.08
POI00018056,PO0007909,PRD00515,151,11728.64
POI00018057,PO0006754,PRD00344,198,8985.89
POI00018058,PO0009285,PRD00824,69,13671.92
POI00018059,PO0000580,PRD00975,137,9296.52
POI00018060,PO0001233,PRD00054,208,13799.56
POI00018061,PO0009245,PRD00845,219,2083.84
POI00018062,PO0008543,PRD00335,456,12393.64
POI00018063,PO0001286,PRD00801,323,12463.35
POI00018064,PO0007194,PRD00021,35,650.8
POI00018065,PO0008977,PRD00305,388,1060.96
POI00018066,PO0008779,PRD00213,305,11481.28
POI00018067,PO0000560,PRD00431,358,11469.34
POI00018068,PO0004459,PRD00812,172,3339.2
POI00018069,PO0007716,PRD00190,43,6496.64
POI00018070,PO0009148,PRD00826,252,9650.03
POI00018071,PO0002245,PRD00539,35,13947.14
POI00018072,PO0009651,PRD00647,157,2506.84
POI00018073,PO0000460,PRD00497,261,9476.02
POI00018074,PO0004147,PRD00648,310,4835.26
POI00018075,PO0005230,PRD00554,366,5324.91
POI00018076,PO0008950,PRD00273,404,3864.46
POI00018077,PO0005032,PRD00911,208,14452.25
POI00018078,PO0001266,PRD00079,419,10823.51
POI00018079,PO0006156,PRD00137,473,14315.76
POI00018080,PO0008310,PRD00184,204,6913.99
POI00018081,PO0003590,PRD00345,371,10843.29
POI00018082,PO0003325,PRD00546,490,218.56
POI00018083,PO0007913,PRD00966,56,6230.08
POI00018084,PO0002769,PRD00266,209,3637.52
POI00018085,PO0004385,PRD00818,300,2577.53
POI00018086,PO0001196,PRD00871,126,8636.42
POI00018087,PO0001223,PRD00227,145,12974.56
POI00018088,PO0001893,PRD00849,17,10933.19
POI00018089,PO0004584,PRD00779,494,14460.71
POI00018090,PO0009076,PRD00798,455,10418.61
POI00018091,PO0006322,PRD00166,253,9766.65
POI00018092,PO0001653,PRD00599,454,11716.66
POI00018093,PO0006121,PRD00416,75,5875.21
POI00018094,PO0007426,PRD00865,180,13316.61
POI00018095,PO0007996,PRD00143,238,2616.16
POI00018096,PO0002393,PRD00901,402,1036.08
POI00018097,PO0009027,PRD00015,72,4060.74
POI00018098,PO0006705,PRD00888,64,4306.34
POI00018099,PO0001300,PRD00287,452,5325.08
POI00018100,PO0005592,PRD00489,317,5226.91
POI00018101,PO0007329,PRD00691,48,5216.2
POI00018102,PO0009324,PRD00449,292,4124.74
POI00018103,PO0000285,PRD00897,235,11763.99
POI00018104,PO0009963,PRD00049,369,12862.44
POI00018105,PO0007510,PRD00667,401,12142.23
POI00018106,PO0008056,PRD00997,482,5423.86
POI00018107,PO0003950,PRD00134,265,10858.86
POI00018108,PO0009997,PRD00470,197,10835.82
POI00018109,PO0000134,PRD00365,147,9821.16
POI00018110,PO0005042,PRD00325,32,14185.14
POI00018111,PO0002399,PRD00329,487,14502.96
POI00018112,PO0001046,PRD00822,347,434.39
POI00018113,PO0009947,PRD00530,416,5677.57
POI00018114,PO0005526,PRD00611,99,1908.11
POI00018115,PO0001903,PRD00892,166,3978.64
POI00018116,PO0003028,PRD00211,172,7941.86
POI00018117,PO0002102,PRD00135,408,7084.8
POI00018118,PO0004417,PRD00339,246,7828.44
POI00018119,PO0006690,PRD00391,328,8417.25
POI00018120,PO0000017,PRD00100,193,3533.63
POI00018121,PO0007270,PRD00398,229,1850.01
POI00018122,PO0008878,PRD00592,136,14420.88
POI00018123,PO0008451,PRD00105,53,7072.97
POI00018124,PO0001392,PRD00565,343,1309.82
POI00018125,PO0006744,PRD00766,422,11198.97
POI00018126,PO0003635,PRD00784,363,4162.05
POI00018127,PO0006854,PRD00464,369,471.83
POI00018128,PO0008409,PRD00775,283,1675.87
POI00018129,PO0006641,PRD00193,24,1081.63
POI00018130,PO0004421,PRD00530,287,5677.57
POI00018131,PO0008650,PRD00578,310,3487.79
POI00018132,PO0004663,PRD00199,13,1794.09
POI00018133,PO0007883,PRD00629,213,377.33
POI00018134,PO0008403,PRD00450,114,2755.97
POI00018135,PO0000643,PRD00957,130,8262.63
POI00018136,PO0002760,PRD00859,221,13775.1
POI00018137,PO0007240,PRD00500,261,8694.03
POI00018138,PO0003013,PRD00788,449,13824.18
POI00018139,PO0006307,PRD00384,497,6284.42
POI00018140,PO0001665,PRD01000,455,1107.64
POI00018141,PO0006957,PRD00141,446,11958.46
POI00018142,PO0006086,PRD00520,112,12944.02
POI00018143,PO0007126,PRD00071,416,9562.93
POI00018144,PO0001810,PRD00419,309,13114.42
POI00018145,PO0005754,PRD00443,281,8509.83
POI00018146,PO0004606,PRD00651,287,6515.34
POI00018147,PO0002123,PRD00469,23,4552.3
POI00018148,PO0002576,PRD00089,222,9597.02
POI00018149,PO0004291,PRD00292,462,14246.05
POI00018150,PO0001887,PRD00900,77,12362.97
POI00018151,PO0003508,PRD00602,282,12799.03
POI00018152,PO0007874,PRD00125,366,12971.28
POI00018153,PO0001332,PRD00125,13,12971.28
POI00018154,PO0004860,PRD00249,382,10840.05
POI00018155,PO0004613,PRD00210,67,5229.98
POI00018156,PO0001840,PRD00612,382,12339.55
POI00018157,PO0000622,PRD00793,459,871.73
POI00018158,PO0006484,PRD00187,495,4183.24
POI00018159,PO0002714,PRD00907,153,14636.64
POI00018160,PO0008366,PRD00628,417,2699.31
POI00018161,PO0009973,PRD00845,125,2083.84
POI00018162,PO0007879,PRD00374,115,290.14
POI00018163,PO0004167,PRD00809,251,7918.89
POI00018164,PO0009129,PRD00926,210,11701.76
POI00018165,PO0006132,PRD00271,174,14304.78
POI00018166,PO0002569,PRD00975,300,9296.52
POI00018167,PO0003853,PRD00313,223,9405.33
POI00018168,PO0004875,PRD00439,103,7978.91
POI00018169,PO0005567,PRD00873,39,7788.28
POI00018170,PO0001825,PRD00597,426,12775.63
POI00018171,PO0008512,PRD00765,211,1393.26
POI00018172,PO0004920,PRD00718,81,12946.92
POI00018173,PO0002954,PRD00784,400,4162.05
POI00018174,PO0006670,PRD00197,374,14528.51
POI00018175,PO0008917,PRD00387,331,1001.43
POI00018176,PO0004485,PRD00887,326,6428.3
POI00018177,PO0005342,PRD00226,411,7002.18
POI00018178,PO0008530,PRD00289,493,5500.6
POI00018179,PO0008381,PRD00359,56,14333.28
POI00018180,PO0006779,PRD00043,204,6795.04
POI00018181,PO0005154,PRD00251,473,3571.32
POI00018182,PO0004771,PRD00884,187,5606.03
POI00018183,PO0003221,PRD00300,312,10666.34
POI00018184,PO0007577,PRD00434,471,7897.25
POI00018185,PO0005093,PRD00754,394,2784.41
POI00018186,PO0004199,PRD00200,329,12689.72
POI00018187,PO0000313,PRD00254,140,12034.79
POI00018188,PO0006282,PRD00452,223,2503.76
POI00018189,PO0001753,PRD00410,204,4563.47
POI00018190,PO0001965,PRD00325,345,14185.14
POI00018191,PO0008797,PRD00893,434,14877.64
POI00018192,PO0000671,PRD00817,75,13482.36
POI00018193,PO0000262,PRD00769,122,14259.3
POI00018194,PO0009919,PRD00161,316,14511.66
POI00018195,PO0009821,PRD00600,59,6787.54
POI00018196,PO0006351,PRD00754,197,2784.41
POI00018197,PO0009888,PRD00645,236,13236.02
POI00018198,PO0006047,PRD00605,472,3961.69
POI00018199,PO0006522,PRD00569,12,1366.29
POI00018200,PO0002248,PRD00900,156,12362.97
POI00018201,PO0005267,PRD00268,316,9508.77
POI00018202,PO0001736,PRD00377,121,14726.74
POI00018203,PO0004316,PRD00871,217,8636.42
POI00018204,PO0000419,PRD00436,42,10630.97
POI00018205,PO0003015,PRD00887,372,6428.3
POI00018206,PO0004039,PRD00888,489,4306.34
POI00018207,PO0005090,PRD00905,435,2985.62
POI00018208,PO0007832,PRD00768,442,13360.45
POI00018209,PO0001579,PRD00670,144,8380.95
POI00018210,PO0008916,PRD00137,199,14315.76
POI00018211,PO0004670,PRD00826,73,9650.03
POI00018212,PO0007645,PRD00149,480,8656.19
POI00018213,PO0003136,PRD00731,448,8878.22
POI00018214,PO0001315,PRD00205,77,5692.82
POI00018215,PO0000768,PRD00058,368,4231.59
POI00018216,PO0002186,PRD00411,184,9419.82
POI00018217,PO0005227,PRD00590,416,14268.77
POI00018218,PO0001121,PRD00408,399,8695.92
POI00018219,PO0007237,PRD00430,202,7529.58
POI00018220,PO0007540,PRD00778,160,11600.41
POI00018221,PO0009855,PRD00055,375,8911.04
POI00018222,PO0008978,PRD00643,18,5309.18
POI00018223,PO0008888,PRD00055,349,8911.04
POI00018224,PO0008178,PRD00784,14,4162.05
POI00018225,PO0005954,PRD00323,75,7763.5
POI00018226,PO0007070,PRD00781,370,10401.92
POI00018227,PO0009215,PRD00245,106,2944.72
POI00018228,PO0008467,PRD00869,242,7264.23
POI00018229,PO0000075,PRD00616,48,1388.81
POI00018230,PO0000571,PRD00769,274,14259.3
POI00018231,PO0000727,PRD00570,412,4694.61
POI00018232,PO0001833,PRD00554,306,5324.91
POI00018233,PO0008362,PRD00816,153,7753.49
POI00018234,PO0008853,PRD00193,484,1081.63
POI00018235,PO0009231,PRD00216,393,12937.52
POI00018236,PO0007806,PRD00099,229,6175.08
POI00018237,PO0004028,PRD00181,90,2679.75
POI00018238,PO0001270,PRD00055,450,8911.04
POI00018239,PO0004358,PRD00582,142,12403.88
POI00018240,PO0005450,PRD00051,476,8110.25
POI00018241,PO0005719,PRD00167,167,14939.24
POI00018242,PO0000648,PRD00458,396,10221.05
POI00018243,PO0007740,PRD00558,38,9720.85
POI00018244,PO0007954,PRD00282,442,6599.31
POI00018245,PO0005814,PRD00270,361,2874.72
POI00018246,PO0005026,PRD00671,424,13764.06
POI00018247,PO0001346,PRD00850,181,12204.62
POI00018248,PO0007475,PRD00781,438,10401.92
POI00018249,PO0002890,PRD00834,378,4625.99
POI00018250,PO0003021,PRD00842,236,10426.4
POI00018251,PO0002675,PRD00593,361,1467.96
POI00018252,PO0004328,PRD00441,440,3675.25
POI00018253,PO0000326,PRD00678,473,815.42
POI00018254,PO0002748,PRD00391,39,8417.25
POI00018255,PO0006892,PRD00393,50,755.72
POI00018256,PO0007249,PRD00230,66,928.8
POI00018257,PO0003001,PRD00768,273,13360.45
POI00018258,PO0002138,PRD00590,331,14268.77
POI00018259,PO0002709,PRD00481,492,9907.25
POI00018260,PO0001566,PRD00591,317,1630.92
POI00018261,PO0005500,PRD00841,129,13509.77
POI00018262,PO0001044,PRD00663,40,8339.74
POI00018263,PO0003806,PRD00342,347,10654.4
POI00018264,PO0003776,PRD00875,407,6782.11
POI00018265,PO0004240,PRD00960,71,2038.65
POI00018266,PO0003009,PRD00561,324,5531.95
POI00018267,PO0007124,PRD00158,177,12470.65
POI00018268,PO0002913,PRD00251,228,3571.32
POI00018269,PO0002548,PRD00091,179,14120.67
POI00018270,PO0003124,PRD00608,265,2030.27
POI00018271,PO0005906,PRD00442,311,4068.49
POI00018272,PO0005212,PRD00133,105,13122.92
POI00018273,PO0003714,PRD00692,50,4333.24
POI00018274,PO0009167,PRD00030,347,7017.62
POI00018275,PO0008440,PRD00167,23,14939.24
POI00018276,PO0006582,PRD00377,181,14726.74
POI00018277,PO0009216,PRD00609,332,8768.27
POI00018278,PO0008688,PRD00847,242,9711.63
POI00018279,PO0006135,PRD00542,192,3815.81
POI00018280,PO0009834,PRD00026,306,10030.04
POI00018281,PO0008416,PRD00260,118,500.56
POI00018282,PO0003006,PRD00377,319,14726.74
POI00018283,PO0004558,PRD00781,321,10401.92
POI00018284,PO0002702,PRD00433,219,10827.08
POI00018285,PO0000990,PRD00154,434,9453.46
POI00018286,PO0007111,PRD00725,397,9430.17
POI00018287,PO0008412,PRD00842,73,10426.4
POI00018288,PO0001911,PRD00602,136,12799.03
POI00018289,PO0008658,PRD00133,257,13122.92
POI00018290,PO0006245,PRD00243,92,9718.69
POI00018291,PO0008052,PRD00087,92,2757.27
POI00018292,PO0002208,PRD00814,47,14386.74
POI00018293,PO0009670,PRD00471,125,1676.03
POI00018294,PO0002218,PRD00712,84,5380.83
POI00018295,PO0004216,PRD00903,85,10697.16
POI00018296,PO0007665,PRD00998,488,8420.65
POI00018297,PO0002539,PRD00972,63,3371.24
POI00018298,PO0003753,PRD00831,150,14405.2
POI00018299,PO0008713,PRD00838,479,9698.54
POI00018300,PO0009845,PRD00753,18,1627.4
POI00018301,PO0003754,PRD00150,110,4175.25
POI00018302,PO0000339,PRD00632,72,12709.49
POI00018303,PO0002963,PRD00999,488,8190.82
POI00018304,PO0007208,PRD00987,97,9467.13
POI00018305,PO0005831,PRD00031,28,11922.53
POI00018306,PO0008604,PRD00524,440,4908.91
POI00018307,PO0003108,PRD00244,45,4688.28
POI00018308,PO0009035,PRD00273,152,3864.46
POI00018309,PO0001423,PRD00722,97,9531.63
POI00018310,PO0004029,PRD00592,182,14420.88
POI00018311,PO0008925,PRD00448,40,3508.12
POI00018312,PO0006089,PRD00059,497,7096.98
POI00018313,PO0002112,PRD00932,239,12917.17
POI00018314,PO0000318,PRD00445,336,6126.75
POI00018315,PO0004346,PRD00644,460,5838.18
POI00018316,PO0005653,PRD00171,44,3321.66
POI00018317,PO0003108,PRD00362,298,837.42
POI00018318,PO0004847,PRD00060,21,9780.15
POI00018319,PO0009167,PRD00145,296,6936.79
POI00018320,PO0008206,PRD00681,215,14615.35
POI00018321,PO0002317,PRD00004,117,10337.46
POI00018322,PO0000136,PRD00296,215,13710.05
POI00018323,PO0008899,PRD00970,70,2893.48
POI00018324,PO0009883,PRD00773,179,8251.54
POI00018325,PO0000239,PRD00807,323,13935.13
POI00018326,PO0003827,PRD00091,261,14120.67
POI00018327,PO0009829,PRD00670,496,8380.95
POI00018328,PO0003660,PRD00644,337,5838.18
POI00018329,PO0004095,PRD00924,242,3584.13
POI00018330,PO0001658,PRD00694,126,9801.68
POI00018331,PO0004242,PRD00585,283,4963.33
POI00018332,PO0006718,PRD00340,234,13976.02
POI00018333,PO0003889,PRD00945,236,3955.76
POI00018334,PO0002240,PRD00020,329,14093.42
POI00018335,PO0007419,PRD00268,22,9508.77
POI00018336,PO0002989,PRD00605,307,3961.69
POI00018337,PO0003447,PRD00112,267,10078.39
POI00018338,PO0005991,PRD00015,436,4060.74
POI00018339,PO0000262,PRD00921,158,10131.57
POI00018340,PO0006390,PRD00368,268,13705.39
POI00018341,PO0000288,PRD00165,264,9742.97
POI00018342,PO0005133,PRD00183,27,6823.92
POI00018343,PO0006637,PRD00074,475,12787.56
POI00018344,PO0000660,PRD00240,152,1296.01
POI00018345,PO0007357,PRD00223,256,13596.37
POI00018346,PO0003073,PRD00739,356,7506.27
POI00018347,PO0003575,PRD00900,141,12362.97
POI00018348,PO0000938,PRD00857,277,11441.17
POI00018349,PO0008024,PRD00668,389,3092.64
POI00018350,PO0008134,PRD00841,497,13509.77
POI00018351,PO0006509,PRD00917,495,13456.14
POI00018352,PO0008573,PRD00082,38,7141.05
POI00018353,PO0002085,PRD00364,115,10243.38
POI00018354,PO0004580,PRD00617,141,9490.86
POI00018355,PO0005868,PRD00031,343,11922.53
POI00018356,PO0000073,PRD00873,224,7788.28
POI00018357,PO0009710,PRD00136,71,9775.56
POI00018358,PO0003460,PRD00476,481,12262.1
POI00018359,PO0006944,PRD00774,370,7426.94
POI00018360,PO0004432,PRD00401,137,8016.45
POI00018361,PO0005081,PRD00747,112,1497.38
POI00018362,PO0006727,PRD00611,346,1908.11
POI00018363,PO0006016,PRD00133,428,13122.92
POI00018364,PO0007258,PRD00219,29,12493.83
POI00018365,PO0002553,PRD00541,181,2451.94
POI00018366,PO0002140,PRD00768,140,13360.45
POI00018367,PO0007664,PRD00255,237,13121.82
POI00018368,PO0003272,PRD00092,105,1185.31
POI00018369,PO0000576,PRD00723,149,642.86
POI00018370,PO0008426,PRD00576,283,6871.55
POI00018371,PO0002514,PRD00266,186,3637.52
POI00018372,PO0008402,PRD00230,172,928.8
POI00018373,PO0005533,PRD00376,435,7767.99
POI00018374,PO0009819,PRD00903,108,10697.16
POI00018375,PO0007176,PRD00654,272,8610.81
POI00018376,PO0001272,PRD00366,130,11358.19
POI00018377,PO0000350,PRD00341,365,8938.37
POI00018378,PO0005491,PRD00180,219,5424.97
POI00018379,PO0004908,PRD00002,490,14088.84
POI00018380,PO0001486,PRD00688,150,5575.81
POI00018381,PO0004313,PRD00767,438,8392.39
POI00018382,PO0001552,PRD00506,55,2811.02
POI00018383,PO0006070,PRD00383,380,3349.4
POI00018384,PO0003995,PRD00137,419,14315.76
POI00018385,PO0000943,PRD00077,297,3244.83
POI00018386,PO0000249,PRD00113,13,4380.21
POI00018387,PO0003447,PRD00269,18,6484.24
POI00018388,PO0001407,PRD00475,474,14519.03
POI00018389,PO0007742,PRD00740,239,5420.19
POI00018390,PO0004571,PRD00839,480,1545.18
POI00018391,PO0006268,PRD00531,416,7772.95
POI00018392,PO0001760,PRD00936,41,5539.59
POI00018393,PO0003300,PRD00818,473,2577.53
POI00018394,PO0004048,PRD00480,417,10120.83
POI00018395,PO0000541,PRD00160,399,2180.09
POI00018396,PO0004666,PRD00837,350,2785.86
POI00018397,PO0009240,PRD00185,254,6440.0
POI00018398,PO0003890,PRD00307,421,14587.91
POI00018399,PO0002258,PRD00099,160,6175.08
POI00018400,PO0005407,PRD00749,437,13186.86
POI00018401,PO0008847,PRD00819,437,9433.84
POI00018402,PO0000089,PRD00249,381,10840.05
POI00018403,PO0002908,PRD00414,424,3675.25
POI00018404,PO0009520,PRD00540,377,3098.59
POI00018405,PO0004972,PRD00444,357,9833.74
POI00018406,PO0007149,PRD00237,111,10209.15
POI00018407,PO0001293,PRD00989,189,12965.77
POI00018408,PO0000489,PRD00966,278,6230.08
POI00018409,PO0008159,PRD00061,62,14248.21
POI00018410,PO0007129,PRD00363,85,863.17
POI00018411,PO0002343,PRD00461,218,4804.84
POI00018412,PO0006494,PRD00678,441,815.42
POI00018413,PO0006582,PRD00922,62,7190.21
POI00018414,PO0009686,PRD00353,184,9182.34
POI00018415,PO0001338,PRD00821,39,9726.69
POI00018416,PO0002716,PRD00212,341,194.69
POI00018417,PO0005190,PRD00582,46,12403.88
POI00018418,PO0004540,PRD00922,160,7190.21
POI00018419,PO0005581,PRD00215,96,7543.91
POI00018420,PO0008657,PRD00179,252,11993.83
POI00018421,PO0004445,PRD00534,86,12763.59
POI00018422,PO0000876,PRD00712,292,5380.83
POI00018423,PO0003322,PRD00071,478,9562.93
POI00018424,PO0007449,PRD00835,65,6236.81
POI00018425,PO0001995,PRD00572,132,14299.0
POI00018426,PO0009891,PRD00863,185,7788.61
POI00018427,PO0002079,PRD00221,173,13068.22
POI00018428,PO0006750,PRD00640,470,14055.38
POI00018429,PO0005821,PRD00472,104,12076.82
POI00018430,PO0007249,PRD00980,182,10478.27
POI00018431,PO0001660,PRD00960,84,2038.65
POI00018432,PO0004073,PRD00050,275,14145.71
POI00018433,PO0007530,PRD00509,464,7385.46
POI00018434,PO0008997,PRD00736,221,4572.66
POI00018435,PO0009554,PRD00780,144,12595.14
POI00018436,PO0000243,PRD00235,112,664.0
POI00018437,PO0000054,PRD00316,427,14232.32
POI00018438,PO0004924,PRD00462,268,5449.97
POI00018439,PO0004189,PRD00932,373,12917.17
POI00018440,PO0009331,PRD00135,22,7084.8
POI00018441,PO0004492,PRD00493,144,4838.13
POI00018442,PO0004152,PRD00124,239,8304.87
POI00018443,PO0003910,PRD00182,67,11205.33
POI00018444,PO0003372,PRD00836,356,2825.17
POI00018445,PO0005281,PRD00135,261,7084.8
POI00018446,PO0000112,PRD00102,81,6423.07
POI00018447,PO0007120,PRD00267,153,1734.0
POI00018448,PO0005903,PRD00531,264,7772.95
POI00018449,PO0007822,PRD00994,230,971.84
POI00018450,PO0001887,PRD00116,11,6245.65
POI00018451,PO0007835,PRD00912,378,13951.33
POI00018452,PO0003772,PRD00414,369,3675.25
POI00018453,PO0004961,PRD00605,457,3961.69
POI00018454,PO0005401,PRD00853,471,2077.51
POI00018455,PO0006214,PRD00356,317,5284.14
POI00018456,PO0006363,PRD00135,385,7084.8
POI00018457,PO0004005,PRD00624,249,5373.69
POI00018458,PO0009447,PRD00228,170,7076.3
POI00018459,PO0002859,PRD00257,182,12479.22
POI00018460,PO0004081,PRD00629,72,377.33
POI00018461,PO0004269,PRD00232,84,6790.03
POI00018462,PO0007914,PRD00527,67,13016.35
POI00018463,PO0007412,PRD00453,156,5806.99
POI00018464,PO0000309,PRD00850,26,12204.62
POI00018465,PO0001856,PRD00102,385,6423.07
POI00018466,PO0003434,PRD00942,160,11797.17
POI00018467,PO0004038,PRD00523,135,12097.17
POI00018468,PO0001516,PRD00562,146,329.01
POI00018469,PO0002336,PRD00318,372,13343.83
POI00018470,PO0008029,PRD00707,118,5200.05
POI00018471,PO0002081,PRD00477,314,8916.03
POI00018472,PO0004248,PRD00687,308,6890.21
POI00018473,PO0009179,PRD00632,13,12709.49
POI00018474,PO0000976,PRD00016,17,12890.21
POI00018475,PO0002902,PRD00739,149,7506.27
POI00018476,PO0000706,PRD00916,114,11381.5
POI00018477,PO0008232,PRD00644,231,5838.18
POI00018478,PO0001639,PRD00463,285,6510.21
POI00018479,PO0004895,PRD00941,210,2714.98
POI00018480,PO0003256,PRD00491,316,4733.4
POI00018481,PO0001472,PRD00876,16,12469.02
POI00018482,PO0004129,PRD00963,241,8895.2
POI00018483,PO0007859,PRD00963,206,8895.2
POI00018484,PO0003944,PRD00815,361,5837.27
POI00018485,PO0006915,PRD00430,387,7529.58
POI00018486,PO0007597,PRD00622,214,3778.03
POI00018487,PO0004781,PRD00671,358,13764.06
POI00018488,PO0009915,PRD00717,162,5192.63
POI00018489,PO0002248,PRD00102,282,6423.07
POI00018490,PO0005622,PRD00863,403,7788.61
POI00018491,PO0006258,PRD00005,32,13587.62
POI00018492,PO0000727,PRD00003,447,4143.44
POI00018493,PO0001334,PRD00610,209,3030.44
POI00018494,PO0004660,PRD00686,74,2956.03
POI00018495,PO0002224,PRD00790,102,11430.76
POI00018496,PO0002934,PRD00677,247,658.64
POI00018497,PO0004328,PRD00913,57,7633.07
POI00018498,PO0008738,PRD00722,473,9531.63
POI00018499,PO0007083,PRD00396,378,5666.96
POI00018500,PO0006962,PRD00209,145,9137.57
POI00018501,PO0001233,PRD00012,83,14609.65
POI00018502,PO0001977,PRD00599,491,11716.66
POI00018503,PO0004113,PRD00851,63,13602.05
POI00018504,PO0009352,PRD00442,422,4068.49
POI00018505,PO0009295,PRD00095,273,11653.35
POI00018506,PO0005223,PRD00538,488,1565.66
POI00018507,PO0004544,PRD00394,119,14023.98
POI00018508,PO0004572,PRD00311,90,5242.66
POI00018509,PO0004092,PRD00378,34,5802.93
POI00018510,PO0005025,PRD00756,178,13812.34
POI00018511,PO0000583,PRD00049,300,12862.44
POI00018512,PO0003139,PRD00389,177,10776.42
POI00018513,PO0008266,PRD00496,217,5018.37
POI00018514,PO0002757,PRD00436,208,10630.97
POI00018515,PO0002295,PRD00002,357,14088.84
POI00018516,PO0000779,PRD00079,383,10823.51
POI00018517,PO0004658,PRD00005,109,13587.62
POI00018518,PO0003465,PRD00147,248,10379.48
POI00018519,PO0008765,PRD00548,80,10982.99
POI00018520,PO0005274,PRD00805,318,6473.34
POI00018521,PO0007499,PRD00700,139,8456.94
POI00018522,PO0008887,PRD00658,307,7106.49
POI00018523,PO0002396,PRD00415,84,13727.94
POI00018524,PO0008586,PRD00429,80,4484.27
