order_id,customer_id,order_date,order_status
ORD0034193,CUS001247,2026-04-13,Delivered
ORD0034194,CUS000240,2025-05-16,Cancelled
ORD0034195,CUS000128,2025-01-29,Delivered
ORD0034196,CUS009592,2026-04-01,Delivered
ORD0034197,CUS003603,2025-05-28,Cancelled
ORD0034198,CUS005530,2026-01-10,Cancelled
ORD0034199,CUS009265,2025-01-27,Shipped
ORD0034200,CUS006571,2025-05-07,Delivered
ORD0034201,CUS000074,2026-07-07,Shipped
ORD0034202,CUS005244,2026-07-26,Delivered
ORD0034203,CUS001887,2025-12-24,Delivered
ORD0034204,CUS003455,2026-06-01,Delivered
ORD0034205,CUS004323,2025-02-15,Delivered
ORD0034206,CUS003109,2025-02-17,Delivered
ORD0034207,CUS006877,2025-05-10,Delivered
ORD0034208,CUS008054,2025-05-13,Delivered
ORD0034209,CUS000305,2025-05-15,Processing
ORD0034210,CUS009157,2026-05-31,Delivered
ORD0034211,CUS000553,2026-07-31,Delivered
ORD0034212,CUS004770,2026-05-17,Delivered
ORD0034213,CUS004854,2026-04-01,Delivered
ORD0034214,CUS009566,2025-06-02,Delivered
ORD0034215,CUS001372,2026-07-21,Delivered
ORD0034216,CUS004414,2025-01-08,Delivered
ORD0034217,CUS008922,2025-06-25,Delivered
ORD0034218,CUS002660,2025-08-16,Delivered
ORD0034219,CUS008314,2026-04-25,Shipped
ORD0034220,CUS009375,2025-11-24,Delivered
ORD0034221,CUS000247,2026-08-18,Cancelled
ORD0034222,CUS009094,2026-04-05,Delivered
ORD0034223,CUS001811,2025-10-06,Delivered
ORD0034224,CUS009854,2025-02-28,Shipped
ORD0034225,CUS003818,2025-10-16,Delivered
ORD0034226,CUS002166,2025-10-21,Processing
ORD0034227,CUS004565,2026-01-10,Delivered
ORD0034228,CUS002077,2026-06-27,Delivered
ORD0034229,CUS004825,2025-12-14,Cancelled
ORD0034230,CUS007363,2025-06-24,Delivered
ORD0034231,CUS004475,2025-10-14,Delivered
ORD0034232,CUS006967,2026-01-16,Delivered
ORD0034233,CUS007363,2025-04-18,Shipped
ORD0034234,CUS002840,2026-01-08,Delivered
ORD0034235,CUS006686,2025-05-10,Delivered
ORD0034236,CUS005324,2026-06-11,Processing
ORD0034237,CUS001166,2025-03-26,Delivered
ORD0034238,CUS008370,2026-06-30,Shipped
ORD0034239,CUS005794,2025-09-13,Delivered
ORD0034240,CUS008781,2025-02-05,Delivered
ORD0034241,CUS003582,2025-04-23,Delivered
ORD0034242,CUS008389,2025-03-18,Shipped
ORD0034243,CUS005801,2025-02-08,Shipped
ORD0034244,CUS006425,2026-08-01,Processing
ORD0034245,CUS008376,2025-10-05,Delivered
ORD0034246,CUS005073,2025-12-17,Delivered
ORD0034247,CUS005001,2025-11-01,Delivered
ORD0034248,CUS001169,2025-01-20,Shipped
ORD0034249,CUS007430,2025-02-17,Processing
ORD0034250,CUS000192,2025-03-06,Processing
ORD0034251,CUS003002,2025-01-17,Cancelled
ORD0034252,CUS009961,2025-12-08,Delivered
ORD0034253,CUS004249,2026-02-06,Delivered
ORD0034254,CUS009373,2025-10-22,Shipped
ORD0034255,CUS008591,2026-04-14,Delivered
ORD0034256,CUS005480,2026-04-06,Delivered
ORD0034257,CUS004605,2026-06-13,Shipped
ORD0034258,CUS005363,2025-01-09,Processing
ORD0034259,CUS003207,2026-06-29,Cancelled
ORD0034260,CUS002928,2025-03-13,Delivered
ORD0034261,CUS003793,2026-03-03,Cancelled
ORD0034262,CUS001886,2025-12-21,Delivered
ORD0034263,CUS009800,2025-03-11,Processing
ORD0034264,CUS004014,2025-12-20,Delivered
ORD0034265,CUS006696,2025-01-02,Delivered
ORD0034266,CUS005018,2025-03-06,Delivered
ORD0034267,CUS009256,2026-01-19,Cancelled
ORD0034268,CUS003185,2025-11-06,Shipped
ORD0034269,CUS007579,2025-10-01,Delivered
ORD0034270,CUS008495,2026-02-12,Delivered
ORD0034271,CUS005707,2025-03-15,Delivered
ORD0034272,CUS003903,2025-02-21,Delivered
ORD0034273,CUS007406,2025-08-09,Delivered
ORD0034274,CUS001698,2026-06-11,Delivered
ORD0034275,CUS009357,2025-03-13,Delivered
ORD0034276,CUS009434,2026-02-15,Shipped
ORD0034277,CUS003838,2026-05-07,Delivered
ORD0034278,CUS003792,2025-03-05,Processing
ORD0034279,CUS002686,2025-01-14,Delivered
ORD0034280,CUS005784,2026-06-22,Delivered
ORD0034281,CUS002902,2026-05-11,Shipped
ORD0034282,CUS007210,2025-04-06,Delivered
ORD0034283,CUS009459,2026-03-06,Shipped
ORD0034284,CUS005613,2025-08-23,Delivered
ORD0034285,CUS001881,2025-09-03,Delivered
ORD0034286,CUS003227,2026-05-04,Delivered
ORD0034287,CUS007563,2026-01-03,Processing
ORD0034288,CUS001455,2026-06-17,Delivered
ORD0034289,CUS000819,2026-05-16,Shipped
ORD0034290,CUS009336,2026-01-02,Shipped
ORD0034291,CUS000185,2025-10-24,Shipped
ORD0034292,CUS004674,2026-03-02,Processing
ORD0034293,CUS005994,2026-08-01,Delivered
ORD0034294,CUS007875,2025-01-10,Delivered
ORD0034295,CUS001721,2025-08-27,Shipped
ORD0034296,CUS006407,2025-07-29,Delivered
ORD0034297,CUS008882,2025-12-07,Delivered
ORD0034298,CUS008846,2025-05-17,Shipped
ORD0034299,CUS008663,2026-07-10,Delivered
ORD0034300,CUS009020,2025-01-29,Delivered
ORD0034301,CUS000568,2025-05-27,Delivered
ORD0034302,CUS007039,2026-05-21,Shipped
ORD0034303,CUS008704,2025-04-13,Delivered
ORD0034304,CUS002646,2026-05-14,Delivered
ORD0034305,CUS006984,2026-02-24,Shipped
ORD0034306,CUS008188,2025-04-19,Delivered
ORD0034307,CUS002001,2025-05-14,Delivered
ORD0034308,CUS002789,2025-04-20,Processing
ORD0034309,CUS007596,2025-10-27,Delivered
ORD0034310,CUS009378,2026-06-18,Delivered
ORD0034311,CUS008261,2025-07-18,Delivered
ORD0034312,CUS004779,2025-06-19,Delivered
ORD0034313,CUS001752,2025-03-29,Delivered
ORD0034314,CUS001849,2026-06-26,Processing
ORD0034315,CUS001714,2025-08-01,Delivered
ORD0034316,CUS003203,2026-04-23,Delivered
ORD0034317,CUS007281,2025-10-29,Delivered
ORD0034318,CUS008388,2026-06-23,Delivered
ORD0034319,CUS007448,2025-04-28,Delivered
ORD0034320,CUS009864,2025-07-16,Delivered
ORD0034321,CUS000978,2025-10-14,Delivered
ORD0034322,CUS009230,2026-03-17,Delivered
ORD0034323,CUS005229,2026-02-03,Delivered
ORD0034324,CUS002660,2025-08-29,Shipped
ORD0034325,CUS008330,2025-01-01,Delivered
ORD0034326,CUS008702,2025-02-18,Delivered
ORD0034327,CUS008300,2025-05-24,Processing
ORD0034328,CUS009716,2026-06-24,Delivered
ORD0034329,CUS001430,2025-02-14,Delivered
ORD0034330,CUS002812,2025-08-06,Delivered
ORD0034331,CUS003608,2025-11-28,Shipped
ORD0034332,CUS001202,2025-12-29,Delivered
ORD0034333,CUS008414,2025-02-06,Delivered
ORD0034334,CUS005069,2026-06-20,Delivered
ORD0034335,CUS003296,2025-01-19,Shipped
ORD0034336,CUS001180,2025-07-26,Shipped
ORD0034337,CUS007360,2026-05-01,Cancelled
ORD0034338,CUS002204,2025-01-17,Delivered
ORD0034339,CUS007144,2025-01-22,Delivered
ORD0034340,CUS006130,2026-07-29,Delivered
ORD0034341,CUS004258,2026-06-18,Shipped
ORD0034342,CUS005890,2025-10-03,Delivered
ORD0034343,CUS002785,2025-06-27,Delivered
ORD0034344,CUS007356,2025-08-18,Processing
ORD0034345,CUS004463,2026-02-24,Delivered
ORD0034346,CUS005884,2026-08-20,Delivered
ORD0034347,CUS004915,2025-07-19,Processing
ORD0034348,CUS004309,2025-04-19,Delivered
ORD0034349,CUS009104,2025-03-16,Processing
ORD0034350,CUS001503,2025-02-20,Shipped
ORD0034351,CUS008834,2026-03-27,Delivered
ORD0034352,CUS008681,2025-10-10,Delivered
ORD0034353,CUS005841,2025-08-29,Delivered
ORD0034354,CUS007685,2025-06-17,Delivered
ORD0034355,CUS001813,2025-01-02,Delivered
ORD0034356,CUS008133,2026-04-17,Shipped
ORD0034357,CUS007219,2025-02-05,Delivered
ORD0034358,CUS001516,2026-01-16,Shipped
ORD0034359,CUS004089,2025-03-14,Delivered
ORD0034360,CUS002244,2026-02-20,Delivered
ORD0034361,CUS008961,2025-09-13,Delivered
ORD0034362,CUS002524,2025-06-18,Delivered
ORD0034363,CUS003865,2025-01-07,Delivered
ORD0034364,CUS006375,2026-06-09,Delivered
ORD0034365,CUS000398,2026-03-03,Delivered
ORD0034366,CUS001180,2025-07-15,Delivered
ORD0034367,CUS004713,2026-04-19,Processing
ORD0034368,CUS004390,2026-01-27,Delivered
ORD0034369,CUS000528,2025-09-21,Shipped
ORD0034370,CUS003024,2026-07-09,Delivered
ORD0034371,CUS007355,2026-05-17,Delivered
ORD0034372,CUS006998,2026-01-10,Processing
ORD0034373,CUS006475,2025-01-24,Cancelled
ORD0034374,CUS004207,2026-03-08,Delivered
ORD0034375,CUS006763,2026-08-20,Delivered
ORD0034376,CUS004282,2026-08-11,Delivered
ORD0034377,CUS002889,2025-09-02,Cancelled
ORD0034378,CUS003101,2025-06-06,Delivered
ORD0034379,CUS001190,2026-04-06,Shipped
ORD0034380,CUS007474,2026-04-21,Cancelled
ORD0034381,CUS003334,2026-02-14,Delivered
ORD0034382,CUS006362,2026-04-30,Delivered
ORD0034383,CUS000725,2025-04-30,Shipped
ORD0034384,CUS004060,2025-09-02,Delivered
ORD0034385,CUS001529,2025-10-12,Delivered
ORD0034386,CUS000219,2025-08-25,Delivered
ORD0034387,CUS008150,2025-07-21,Delivered
ORD0034388,CUS009913,2025-11-29,Delivered
ORD0034389,CUS000260,2025-03-29,Delivered
ORD0034390,CUS009156,2025-08-06,Processing
ORD0034391,CUS008038,2026-03-01,Delivered
ORD0034392,CUS007277,2026-06-27,Delivered
ORD0034393,CUS004216,2026-02-24,Shipped
ORD0034394,CUS007791,2026-04-25,Delivered
ORD0034395,CUS009733,2025-03-13,Delivered
ORD0034396,CUS003069,2025-08-20,Cancelled
ORD0034397,CUS008544,2025-12-02,Processing
ORD0034398,CUS002215,2025-05-07,Cancelled
ORD0034399,CUS003831,2025-06-10,Shipped
ORD0034400,CUS009566,2025-03-18,Delivered
ORD0034401,CUS005946,2025-05-26,Delivered
ORD0034402,CUS000695,2025-10-09,Delivered
ORD0034403,CUS008165,2025-05-27,Shipped
ORD0034404,CUS008322,2026-03-07,Delivered
ORD0034405,CUS007556,2025-06-01,Delivered
ORD0034406,CUS000209,2026-03-06,Processing
ORD0034407,CUS003521,2025-09-20,Delivered
ORD0034408,CUS007545,2025-08-22,Delivered
ORD0034409,CUS009170,2025-01-04,Shipped
ORD0034410,CUS002235,2025-07-09,Delivered
ORD0034411,CUS007626,2026-02-08,Delivered
ORD0034412,CUS007253,2025-10-26,Delivered
ORD0034413,CUS009110,2026-02-27,Delivered
ORD0034414,CUS006009,2025-07-02,Delivered
ORD0034415,CUS004737,2026-03-11,Delivered
ORD0034416,CUS007768,2026-01-20,Delivered
ORD0034417,CUS004617,2026-04-21,Delivered
ORD0034418,CUS003748,2025-04-02,Shipped
ORD0034419,CUS002514,2025-06-07,Delivered
ORD0034420,CUS006893,2025-12-30,Delivered
ORD0034421,CUS001923,2026-02-23,Delivered
ORD0034422,CUS008621,2025-02-19,Delivered
ORD0034423,CUS004092,2025-12-26,Delivered
ORD0034424,CUS007416,2025-01-25,Delivered
ORD0034425,CUS002716,2025-02-02,Cancelled
ORD0034426,CUS006966,2026-01-06,Delivered
ORD0034427,CUS000540,2026-01-28,Delivered
ORD0034428,CUS004989,2026-03-24,Shipped
ORD0034429,CUS000458,2026-01-23,Delivered
ORD0034430,CUS001245,2025-09-05,Delivered
ORD0034431,CUS006249,2025-01-23,Delivered
ORD0034432,CUS009275,2026-06-22,Shipped
ORD0034433,CUS002778,2025-05-07,Cancelled
ORD0034434,CUS002985,2025-03-01,Delivered
ORD0034435,CUS005306,2026-08-19,Delivered
ORD0034436,CUS006026,2025-07-30,Delivered
ORD0034437,CUS001515,2026-04-30,Delivered
ORD0034438,CUS001188,2025-02-21,Delivered
ORD0034439,CUS003074,2025-01-23,Delivered
ORD0034440,CUS006317,2025-03-09,Delivered
ORD0034441,CUS005390,2025-12-23,Delivered
ORD0034442,CUS000745,2026-02-09,Delivered
ORD0034443,CUS009422,2025-08-01,Delivered
ORD0034444,CUS001961,2026-01-18,Cancelled
ORD0034445,CUS004963,2026-01-07,Delivered
ORD0034446,CUS003909,2026-08-07,Processing
ORD0034447,CUS008269,2025-11-08,Delivered
ORD0034448,CUS004212,2026-01-12,Shipped
ORD0034449,CUS008429,2026-05-06,Delivered
ORD0034450,CUS002906,2025-10-25,Shipped
ORD0034451,CUS004499,2025-10-04,Delivered
ORD0034452,CUS000088,2025-08-30,Processing
ORD0034453,CUS007278,2026-07-25,Delivered
ORD0034454,CUS005217,2025-03-21,Delivered
ORD0034455,CUS004808,2025-11-30,Delivered
ORD0034456,CUS006872,2025-04-19,Delivered
ORD0034457,CUS007650,2025-12-21,Delivered
ORD0034458,CUS002734,2025-05-06,Delivered
ORD0034459,CUS002379,2026-07-04,Delivered
ORD0034460,CUS004378,2025-06-11,Delivered
ORD0034461,CUS004792,2026-07-22,Delivered
ORD0034462,CUS007148,2026-03-28,Shipped
ORD0034463,CUS008418,2025-01-09,Delivered
ORD0034464,CUS008755,2026-05-07,Delivered
ORD0034465,CUS001081,2026-05-19,Delivered
ORD0034466,CUS000419,2025-08-14,Delivered
ORD0034467,CUS007495,2026-07-22,Delivered
ORD0034468,CUS009278,2025-03-05,Delivered
ORD0034469,CUS000788,2025-05-24,Delivered
ORD0034470,CUS008793,2025-02-19,Shipped
ORD0034471,CUS009476,2026-06-01,Delivered
ORD0034472,CUS002634,2025-02-22,Delivered
ORD0034473,CUS007923,2025-05-23,Shipped
ORD0034474,CUS000242,2025-03-12,Delivered
ORD0034475,CUS001400,2026-05-26,Cancelled
ORD0034476,CUS005198,2026-02-26,Delivered
ORD0034477,CUS009626,2025-04-29,Processing
ORD0034478,CUS007019,2025-06-15,Delivered
ORD0034479,CUS008800,2026-03-03,Delivered
ORD0034480,CUS001652,2026-03-23,Delivered
ORD0034481,CUS007124,2026-07-08,Delivered
ORD0034482,CUS000938,2025-11-20,Delivered
ORD0034483,CUS007085,2025-11-22,Delivered
ORD0034484,CUS007983,2025-09-25,Delivered
ORD0034485,CUS001357,2025-02-15,Delivered
ORD0034486,CUS003878,2026-07-08,Shipped
ORD0034487,CUS001225,2025-10-08,Delivered
ORD0034488,CUS006330,2026-07-30,Delivered
ORD0034489,CUS006274,2025-06-25,Delivered
ORD0034490,CUS004585,2026-03-25,Delivered
ORD0034491,CUS001294,2025-11-27,Delivered
ORD0034492,CUS007409,2025-01-17,Delivered
ORD0034493,CUS003483,2025-04-23,Shipped
ORD0034494,CUS004775,2025-07-15,Delivered
ORD0034495,CUS000859,2025-08-13,Processing
ORD0034496,CUS006442,2026-03-31,Delivered
ORD0034497,CUS004237,2026-04-11,Delivered
ORD0034498,CUS000127,2026-07-22,Delivered
ORD0034499,CUS009487,2025-05-13,Delivered
ORD0034500,CUS001915,2025-03-27,Processing
ORD0034501,CUS005841,2026-03-07,Delivered
ORD0034502,CUS007329,2026-02-16,Delivered
ORD0034503,CUS006399,2025-10-19,Delivered
ORD0034504,CUS009473,2026-01-06,Delivered
ORD0034505,CUS000145,2026-07-29,Delivered
ORD0034506,CUS007998,2025-12-12,Delivered
ORD0034507,CUS009148,2026-03-29,Shipped
ORD0034508,CUS000099,2025-01-02,Delivered
ORD0034509,CUS005177,2025-07-20,Cancelled
ORD0034510,CUS005840,2025-05-17,Processing
ORD0034511,CUS000080,2026-07-23,Processing
ORD0034512,CUS000294,2025-05-18,Shipped
ORD0034513,CUS001742,2026-07-05,Delivered
ORD0034514,CUS009817,2025-12-11,Delivered
ORD0034515,CUS000876,2025-08-18,Delivered
ORD0034516,CUS003493,2025-02-06,Processing
ORD0034517,CUS008028,2025-09-07,Delivered
ORD0034518,CUS003714,2025-12-15,Delivered
ORD0034519,CUS009925,2026-01-18,Delivered
ORD0034520,CUS009379,2025-06-10,Delivered
ORD0034521,CUS002064,2025-08-10,Delivered
ORD0034522,CUS002009,2025-04-16,Delivered
ORD0034523,CUS006063,2025-03-11,Delivered
ORD0034524,CUS003996,2026-01-29,Delivered
ORD0034525,CUS002987,2025-07-08,Delivered
ORD0034526,CUS003563,2026-07-15,Delivered
ORD0034527,CUS008473,2026-08-08,Delivered
ORD0034528,CUS001289,2025-08-21,Delivered
ORD0034529,CUS008405,2026-01-14,Delivered
ORD0034530,CUS006471,2026-05-15,Delivered
ORD0034531,CUS004952,2025-06-29,Processing
ORD0034532,CUS006467,2025-05-28,Delivered
ORD0034533,CUS005663,2026-05-19,Delivered
ORD0034534,CUS001529,2026-06-26,Delivered
ORD0034535,CUS008017,2026-06-24,Delivered
ORD0034536,CUS001145,2025-07-10,Delivered
ORD0034537,CUS004145,2025-09-29,Delivered
ORD0034538,CUS003996,2025-11-12,Processing
ORD0034539,CUS007709,2026-07-01,Cancelled
ORD0034540,CUS004217,2025-11-29,Delivered
ORD0034541,CUS002411,2025-10-24,Delivered
ORD0034542,CUS001719,2026-04-30,Delivered
ORD0034543,CUS004883,2025-05-26,Cancelled
ORD0034544,CUS007048,2025-05-14,Processing
ORD0034545,CUS004531,2025-06-02,Shipped
ORD0034546,CUS008776,2026-06-27,Delivered
ORD0034547,CUS003034,2025-05-08,Delivered
ORD0034548,CUS005951,2025-04-04,Delivered
ORD0034549,CUS007766,2025-10-01,Delivered
ORD0034550,CUS009836,2026-07-31,Delivered
ORD0034551,CUS006643,2025-10-18,Delivered
ORD0034552,CUS002217,2026-04-18,Delivered
ORD0034553,CUS009380,2025-08-22,Shipped
ORD0034554,CUS008308,2025-07-03,Delivered
ORD0034555,CUS002055,2025-01-19,Delivered
ORD0034556,CUS005178,2026-05-20,Delivered
ORD0034557,CUS001008,2025-06-06,Delivered
ORD0034558,CUS007255,2026-06-20,Shipped
ORD0034559,CUS009050,2025-12-24,Delivered
ORD0034560,CUS004026,2026-07-02,Delivered
ORD0034561,CUS001637,2025-04-07,Processing
ORD0034562,CUS003318,2025-09-20,Delivered
ORD0034563,CUS005830,2025-10-12,Delivered
ORD0034564,CUS005079,2025-01-21,Delivered
ORD0034565,CUS008901,2026-01-09,Delivered
ORD0034566,CUS005796,2026-07-17,Cancelled
ORD0034567,CUS003964,2025-03-05,Delivered
ORD0034568,CUS004916,2025-05-06,Delivered
ORD0034569,CUS002445,2025-05-12,Processing
ORD0034570,CUS005153,2026-02-03,Delivered
ORD0034571,CUS007667,2025-01-18,Delivered
ORD0034572,CUS002578,2025-03-28,Delivered
ORD0034573,CUS006605,2025-03-08,Delivered
ORD0034574,CUS001486,2025-05-19,Processing
ORD0034575,CUS007799,2026-02-03,Delivered
ORD0034576,CUS009495,2025-10-02,Delivered
ORD0034577,CUS001411,2025-06-11,Delivered
ORD0034578,CUS008355,2025-11-26,Delivered
ORD0034579,CUS008973,2025-07-22,Delivered
ORD0034580,CUS005262,2026-01-29,Delivered
ORD0034581,CUS006334,2025-10-16,Delivered
ORD0034582,CUS007083,2025-01-12,Delivered
ORD0034583,CUS008852,2026-05-14,Processing
ORD0034584,CUS009666,2025-02-16,Delivered
ORD0034585,CUS003222,2025-06-14,Delivered
ORD0034586,CUS004690,2026-04-16,Delivered
ORD0034587,CUS001764,2026-06-12,Delivered
ORD0034588,CUS008302,2025-07-08,Delivered
ORD0034589,CUS005478,2026-04-09,Delivered
ORD0034590,CUS003986,2026-01-26,Processing
ORD0034591,CUS000506,2026-06-17,Delivered
ORD0034592,CUS001062,2025-03-24,Shipped
ORD0034593,CUS008010,2026-03-03,Shipped
ORD0034594,CUS001843,2025-08-15,Shipped
ORD0034595,CUS001956,2026-03-08,Delivered
ORD0034596,CUS004932,2025-04-13,Delivered
ORD0034597,CUS002745,2025-03-26,Delivered
ORD0034598,CUS008574,2026-06-08,Delivered
ORD0034599,CUS009969,2025-07-25,Processing
ORD0034600,CUS004809,2026-01-29,Delivered
ORD0034601,CUS007661,2025-11-04,Delivered
ORD0034602,CUS000196,2025-05-13,Delivered
ORD0034603,CUS007647,2026-05-15,Delivered
ORD0034604,CUS003043,2025-01-10,Delivered
ORD0034605,CUS005364,2025-04-22,Delivered
ORD0034606,CUS003396,2025-08-02,Delivered
ORD0034607,CUS004762,2025-11-17,Delivered
ORD0034608,CUS006439,2026-03-09,Delivered
ORD0034609,CUS003880,2025-12-07,Delivered
ORD0034610,CUS000455,2025-01-21,Shipped
ORD0034611,CUS004139,2026-04-04,Shipped
ORD0034612,CUS009399,2025-11-10,Delivered
ORD0034613,CUS001983,2025-07-15,Delivered
ORD0034614,CUS004225,2026-03-23,Delivered
ORD0034615,CUS000120,2025-05-17,Delivered
ORD0034616,CUS001140,2025-07-17,Delivered
ORD0034617,CUS005386,2025-09-25,Cancelled
ORD0034618,CUS000899,2025-01-06,Delivered
ORD0034619,CUS006603,2025-08-21,Delivered
ORD0034620,CUS007475,2026-06-08,Delivered
ORD0034621,CUS004722,2026-04-08,Delivered
ORD0034622,CUS003107,2025-09-29,Delivered
ORD0034623,CUS003590,2025-06-16,Processing
ORD0034624,CUS009072,2025-08-27,Shipped
ORD0034625,CUS005436,2026-07-19,Delivered
ORD0034626,CUS004171,2026-06-10,Delivered
ORD0034627,CUS000612,2025-12-14,Delivered
ORD0034628,CUS003074,2025-06-24,Delivered
ORD0034629,CUS005803,2025-10-27,Delivered
ORD0034630,CUS005094,2025-08-16,Delivered
ORD0034631,CUS000704,2025-03-29,Delivered
ORD0034632,CUS002710,2026-02-08,Delivered
ORD0034633,CUS005712,2026-02-04,Shipped
ORD0034634,CUS008925,2025-10-06,Delivered
ORD0034635,CUS001587,2026-05-14,Delivered
ORD0034636,CUS008343,2025-06-21,Delivered
ORD0034637,CUS009185,2026-08-19,Delivered
ORD0034638,CUS009569,2025-10-20,Cancelled
ORD0034639,CUS009635,2025-08-04,Processing
ORD0034640,CUS003518,2025-10-17,Shipped
ORD0034641,CUS000851,2025-08-02,Processing
ORD0034642,CUS001911,2026-02-15,Delivered
ORD0034643,CUS008694,2025-10-27,Processing
ORD0034644,CUS009168,2026-04-04,Processing
ORD0034645,CUS004559,2026-05-25,Delivered
ORD0034646,CUS006911,2025-04-23,Delivered
ORD0034647,CUS006892,2026-04-02,Delivered
ORD0034648,CUS009028,2025-06-26,Delivered
ORD0034649,CUS007649,2025-02-04,Delivered
ORD0034650,CUS007974,2025-09-18,Delivered
ORD0034651,CUS006023,2026-06-23,Delivered
ORD0034652,CUS007706,2026-05-14,Delivered
ORD0034653,CUS001281,2026-04-11,Delivered
ORD0034654,CUS004748,2025-03-09,Delivered
ORD0034655,CUS007390,2025-03-10,Delivered
ORD0034656,CUS007657,2026-01-18,Delivered
ORD0034657,CUS009289,2025-05-18,Shipped
ORD0034658,CUS006236,2025-02-07,Delivered
ORD0034659,CUS009950,2026-05-07,Shipped
ORD0034660,CUS005062,2025-02-02,Delivered
ORD0034661,CUS003070,2026-03-30,Delivered
ORD0034662,CUS004813,2025-02-16,Processing
ORD0034663,CUS007346,2025-09-19,Delivered
ORD0034664,CUS001670,2025-11-16,Delivered
ORD0034665,CUS003279,2025-01-04,Delivered
ORD0034666,CUS004246,2025-11-30,Delivered
ORD0034667,CUS006248,2026-06-02,Processing
ORD0034668,CUS006981,2025-10-16,Delivered
ORD0034669,CUS004739,2026-04-06,Delivered
ORD0034670,CUS005964,2026-06-28,Delivered
ORD0034671,CUS006739,2025-08-20,Delivered
ORD0034672,CUS006571,2025-04-01,Processing
ORD0034673,CUS002036,2026-04-27,Delivered
ORD0034674,CUS002044,2025-04-11,Delivered
ORD0034675,CUS003217,2025-02-24,Delivered
ORD0034676,CUS001516,2025-01-06,Cancelled
ORD0034677,CUS003038,2026-03-28,Delivered
ORD0034678,CUS005050,2025-12-30,Delivered
ORD0034679,CUS009458,2026-08-20,Delivered
ORD0034680,CUS004953,2025-09-05,Delivered
ORD0034681,CUS001529,2026-03-11,Cancelled
ORD0034682,CUS002009,2025-01-26,Processing
ORD0034683,CUS007053,2025-02-09,Delivered
ORD0034684,CUS007039,2025-02-14,Delivered
ORD0034685,CUS002768,2025-05-06,Delivered
ORD0034686,CUS009004,2026-01-16,Delivered
ORD0034687,CUS001951,2025-09-18,Delivered
ORD0034688,CUS005020,2026-05-07,Shipped
ORD0034689,CUS009952,2026-08-26,Shipped
ORD0034690,CUS005073,2025-02-22,Delivered
ORD0034691,CUS005412,2025-08-31,Processing
ORD0034692,CUS005700,2025-08-26,Delivered
ORD0034693,CUS009606,2025-12-14,Processing
ORD0034694,CUS007973,2025-04-20,Delivered
ORD0034695,CUS007693,2025-10-18,Delivered
ORD0034696,CUS008845,2025-02-24,Delivered
ORD0034697,CUS000687,2026-03-15,Delivered
ORD0034698,CUS007891,2025-01-19,Delivered
ORD0034699,CUS007870,2025-05-04,Shipped
ORD0034700,CUS009677,2025-11-24,Cancelled
ORD0034701,CUS003255,2026-05-18,Processing
ORD0034702,CUS006507,2026-08-01,Delivered
ORD0034703,CUS005039,2025-12-23,Delivered
ORD0034704,CUS006854,2026-01-03,Delivered
ORD0034705,CUS002985,2025-03-03,Delivered
ORD0034706,CUS001667,2025-10-21,Shipped
ORD0034707,CUS008767,2025-04-13,Delivered
ORD0034708,CUS004640,2026-07-12,Delivered
ORD0034709,CUS005481,2025-07-01,Delivered
ORD0034710,CUS007988,2026-02-21,Delivered
ORD0034711,CUS002687,2025-07-16,Delivered
ORD0034712,CUS000246,2026-07-23,Delivered
ORD0034713,CUS001930,2026-03-11,Delivered
ORD0034714,CUS000531,2025-09-11,Delivered
ORD0034715,CUS001310,2025-11-16,Shipped
ORD0034716,CUS000330,2026-01-24,Delivered
ORD0034717,CUS002430,2025-10-21,Cancelled
ORD0034718,CUS000263,2026-02-24,Processing
ORD0034719,CUS007336,2026-04-15,Delivered
ORD0034720,CUS006328,2025-11-04,Shipped
ORD0034721,CUS006576,2025-11-16,Delivered
ORD0034722,CUS009234,2025-07-06,Delivered
ORD0034723,CUS006216,2026-07-23,Delivered
ORD0034724,CUS003048,2025-08-10,Delivered
ORD0034725,CUS005435,2026-01-16,Shipped
ORD0034726,CUS005330,2025-08-18,Delivered
ORD0034727,CUS008640,2026-05-21,Shipped
ORD0034728,CUS003445,2025-09-24,Shipped
ORD0034729,CUS006035,2025-12-20,Cancelled
ORD0034730,CUS005803,2025-05-19,Delivered
ORD0034731,CUS001090,2026-04-29,Delivered
ORD0034732,CUS003367,2026-06-30,Delivered
ORD0034733,CUS008949,2026-02-11,Delivered
ORD0034734,CUS001333,2025-05-25,Delivered
ORD0034735,CUS002561,2026-04-12,Processing
ORD0034736,CUS002520,2025-02-23,Processing
ORD0034737,CUS005706,2025-02-24,Delivered
ORD0034738,CUS000769,2026-04-26,Shipped
ORD0034739,CUS003735,2025-10-20,Delivered
ORD0034740,CUS001690,2025-09-21,Delivered
ORD0034741,CUS007718,2025-07-30,Delivered
ORD0034742,CUS003495,2025-10-23,Delivered
ORD0034743,CUS005147,2025-01-25,Delivered
ORD0034744,CUS009256,2026-01-29,Delivered
ORD0034745,CUS004824,2025-07-29,Delivered
ORD0034746,CUS003371,2025-03-30,Processing
ORD0034747,CUS006898,2025-03-14,Delivered
ORD0034748,CUS002512,2025-04-07,Delivered
ORD0034749,CUS005589,2025-08-29,Shipped
ORD0034750,CUS001087,2025-06-03,Shipped
ORD0034751,CUS000268,2025-05-23,Delivered
ORD0034752,CUS006753,2025-10-20,Delivered
