inventory_id,warehouse_id,product_id,quantity,reserved_quantity,last_updated
INV0003949,WH008,PRD00669,482,47,2026-07-30
INV0003950,WH008,PRD00736,976,11,2026-07-14
INV0003951,WH008,PRD00488,551,72,2026-07-18
INV0003952,WH008,PRD00175,528,43,2026-08-01
INV0003953,WH008,PRD00420,41,77,2026-07-17
INV0003954,WH008,PRD00248,101,54,2026-07-24
INV0003955,WH008,PRD00092,528,6,2026-07-07
INV0003956,WH008,PRD00684,968,9,2026-07-12
INV0003957,WH008,PRD00667,355,41,2026-07-25
INV0003958,WH008,PRD00128,589,53,2026-07-29
INV0003959,WH008,PRD00010,198,41,2026-07-05
INV0003960,WH008,PRD00314,672,80,2026-07-22
INV0003961,WH008,PRD00007,373,33,2026-07-12
INV0003962,WH008,PRD00147,61,17,2026-07-02
INV0003963,WH008,PRD00349,899,71,2026-07-07
INV0003964,WH008,PRD00620,377,6,2026-07-29
INV0003965,WH008,PRD00141,741,70,2026-07-30
INV0003966,WH008,PRD00002,234,29,2026-07-03
INV0003967,WH008,PRD00287,61,65,2026-07-12
INV0003968,WH008,PRD00149,467,76,2026-07-21
INV0003969,WH008,PRD00547,390,14,2026-07-30
INV0003970,WH008,PRD00688,888,79,2026-07-22
INV0003971,WH008,PRD00146,252,45,2026-07-07
INV0003972,WH008,PRD00347,260,18,2026-07-04
INV0003973,WH008,PRD00946,420,33,2026-07-22
INV0003974,WH008,PRD00843,112,70,2026-07-14
INV0003975,WH008,PRD00860,865,3,2026-07-11
INV0003976,WH008,PRD00638,983,9,2026-07-04
INV0003977,WH008,PRD00499,444,62,2026-07-05
INV0003978,WH008,PRD00671,785,49,2026-07-07
INV0003979,WH008,PRD00907,957,1,2026-07-11
INV0003980,WH008,PRD00446,1148,7,2026-07-20
INV0003981,WH008,PRD00782,20,54,2026-07-31
INV0003982,WH008,PRD00307,703,7,2026-07-10
INV0003983,WH008,PRD00507,859,37,2026-08-01
INV0003984,WH008,PRD00460,726,12,2026-07-30
INV0003985,WH008,PRD00571,1106,29,2026-07-27
INV0003986,WH008,PRD00113,1129,35,2026-08-01
INV0003987,WH008,PRD00082,199,37,2026-07-09
INV0003988,WH008,PRD00555,574,5,2026-07-18
INV0003989,WH008,PRD00596,41,34,2026-07-26
INV0003990,WH008,PRD00674,1057,72,2026-07-04
INV0003991,WH008,PRD00136,392,41,2026-07-25
INV0003992,WH008,PRD00088,207,58,2026-07-26
INV0003993,WH008,PRD00199,299,37,2026-07-19
INV0003994,WH008,PRD00602,223,44,2026-07-04
INV0003995,WH008,PRD00448,733,20,2026-07-28
INV0003996,WH008,PRD00089,594,10,2026-07-30
INV0003997,WH008,PRD00979,508,33,2026-07-30
INV0003998,WH008,PRD00523,601,70,2026-07-06
INV0003999,WH008,PRD00477,212,17,2026-07-19
INV0004000,WH008,PRD00517,1124,72,2026-07-28
INV0004001,WH009,PRD00281,757,69,2026-07-10
INV0004002,WH009,PRD00020,448,41,2026-07-02
INV0004003,WH009,PRD00140,357,60,2026-07-25
INV0004004,WH009,PRD00940,1099,26,2026-07-05
INV0004005,WH009,PRD00397,839,64,2026-07-15
INV0004006,WH009,PRD00172,663,52,2026-08-01
INV0004007,WH009,PRD00670,838,78,2026-07-24
INV0004008,WH009,PRD00104,665,51,2026-07-16
INV0004009,WH009,PRD00103,560,56,2026-07-31
INV0004010,WH009,PRD00669,440,10,2026-07-13
INV0004011,WH009,PRD00332,767,62,2026-07-14
INV0004012,WH009,PRD00926,878,42,2026-07-14
INV0004013,WH009,PRD00578,212,23,2026-07-02
INV0004014,WH009,PRD00961,499,76,2026-07-09
INV0004015,WH009,PRD00690,517,32,2026-07-06
INV0004016,WH009,PRD00463,522,78,2026-07-26
INV0004017,WH009,PRD00713,10,59,2026-07-12
INV0004018,WH009,PRD00885,1132,39,2026-07-22
INV0004019,WH009,PRD00808,930,64,2026-07-24
INV0004020,WH009,PRD00865,512,76,2026-07-12
INV0004021,WH009,PRD00539,126,21,2026-07-07
INV0004022,WH009,PRD00256,478,7,2026-07-17
INV0004023,WH009,PRD00375,971,14,2026-07-04
INV0004024,WH009,PRD00206,634,49,2026-07-06
INV0004025,WH009,PRD00207,675,4,2026-07-12
INV0004026,WH009,PRD00060,306,71,2026-07-19
INV0004027,WH009,PRD00156,26,9,2026-07-30
INV0004028,WH009,PRD00597,1039,31,2026-07-18
INV0004029,WH009,PRD00265,836,78,2026-07-30
INV0004030,WH009,PRD00908,64,65,2026-07-30
INV0004031,WH009,PRD00783,1119,76,2026-07-15
INV0004032,WH009,PRD00717,199,28,2026-07-17
INV0004033,WH009,PRD00860,1081,7,2026-07-29
INV0004034,WH009,PRD00421,226,5,2026-07-23
INV0004035,WH009,PRD00446,940,0,2026-07-16
INV0004036,WH009,PRD00815,548,35,2026-07-10
INV0004037,WH009,PRD00251,518,32,2026-07-22
INV0004038,WH009,PRD00295,471,17,2026-07-21
INV0004039,WH009,PRD00297,831,60,2026-07-28
INV0004040,WH009,PRD00194,183,8,2026-07-14
INV0004041,WH009,PRD00479,679,9,2026-07-02
INV0004042,WH009,PRD00564,177,0,2026-07-14
INV0004043,WH009,PRD00788,558,46,2026-07-09
INV0004044,WH009,PRD00009,270,51,2026-07-21
INV0004045,WH009,PRD00721,1075,16,2026-07-30
INV0004046,WH009,PRD00771,832,43,2026-07-21
INV0004047,WH009,PRD00195,181,38,2026-07-07
INV0004048,WH009,PRD00053,888,22,2026-07-11
INV0004049,WH009,PRD00031,22,0,2026-08-01
INV0004050,WH009,PRD00286,1091,65,2026-07-15
INV0004051,WH009,PRD00623,1067,60,2026-07-12
INV0004052,WH009,PRD00494,862,38,2026-07-09
INV0004053,WH009,PRD00470,218,39,2026-07-25
INV0004054,WH009,PRD00804,937,56,2026-07-27
INV0004055,WH009,PRD00650,327,22,2026-07-16
INV0004056,WH009,PRD00014,755,41,2026-07-02
INV0004057,WH009,PRD00541,879,74,2026-07-02
INV0004058,WH009,PRD00770,388,10,2026-07-06
INV0004059,WH009,PRD00305,571,72,2026-07-25
INV0004060,WH009,PRD00943,727,36,2026-07-15
INV0004061,WH009,PRD00293,1143,9,2026-07-09
INV0004062,WH009,PRD00699,91,63,2026-07-26
INV0004063,WH009,PRD00468,293,59,2026-07-19
INV0004064,WH009,PRD00452,147,75,2026-07-11
INV0004065,WH009,PRD00780,83,30,2026-07-18
INV0004066,WH009,PRD00689,965,57,2026-07-25
INV0004067,WH009,PRD00786,181,12,2026-08-01
INV0004068,WH009,PRD00664,348,40,2026-07-10
INV0004069,WH009,PRD00371,395,58,2026-07-11
INV0004070,WH009,PRD00778,652,74,2026-07-25
INV0004071,WH009,PRD00350,426,42,2026-07-02
INV0004072,WH009,PRD00135,1113,40,2026-07-29
INV0004073,WH009,PRD00802,710,8,2026-07-12
INV0004074,WH009,PRD00072,605,73,2026-07-24
INV0004075,WH009,PRD00648,80,2,2026-07-17
INV0004076,WH009,PRD00457,542,55,2026-07-05
INV0004077,WH009,PRD00325,968,17,2026-07-25
INV0004078,WH009,PRD00016,938,79,2026-07-06
INV0004079,WH009,PRD00102,1068,68,2026-07-30
INV0004080,WH009,PRD00845,213,67,2026-07-02
INV0004081,WH009,PRD00521,1033,18,2026-07-29
INV0004082,WH009,PRD00818,96,56,2026-07-20
INV0004083,WH009,PRD00705,65,41,2026-07-11
INV0004084,WH009,PRD00825,1183,46,2026-07-04
INV0004085,WH009,PRD00144,651,68,2026-07-11
INV0004086,WH009,PRD00685,948,5,2026-07-24
INV0004087,WH009,PRD00866,295,47,2026-07-25
INV0004088,WH009,PRD00149,897,59,2026-07-19
INV0004089,WH009,PRD00054,832,61,2026-07-10
INV0004090,WH009,PRD00450,511,16,2026-07-06
INV0004091,WH009,PRD00745,764,34,2026-07-14
INV0004092,WH009,PRD00111,803,48,2026-08-01
INV0004093,WH009,PRD00658,995,0,2026-07-27
INV0004094,WH009,PRD00461,1121,60,2026-07-26
INV0004095,WH009,PRD00974,1014,16,2026-07-26
INV0004096,WH009,PRD00895,1126,3,2026-07-21
INV0004097,WH009,PRD00909,933,14,2026-07-28
INV0004098,WH009,PRD00677,237,51,2026-07-05
INV0004099,WH009,PRD00259,892,23,2026-07-13
INV0004100,WH009,PRD00848,787,49,2026-07-16
INV0004101,WH009,PRD00769,371,61,2026-07-25
INV0004102,WH009,PRD00382,542,21,2026-07-16
INV0004103,WH009,PRD00851,1154,7,2026-07-12
INV0004104,WH009,PRD00456,543,21,2026-07-20
INV0004105,WH009,PRD00359,1110,41,2026-07-09
INV0004106,WH009,PRD00725,596,37,2026-07-20
INV0004107,WH009,PRD00747,6,80,2026-07-12
INV0004108,WH009,PRD00814,825,64,2026-07-16
INV0004109,WH009,PRD00292,1176,42,2026-07-03
INV0004110,WH009,PRD00105,1037,77,2026-07-13
INV0004111,WH009,PRD00262,489,18,2026-07-30
INV0004112,WH009,PRD00990,157,29,2026-07-26
INV0004113,WH009,PRD00214,64,35,2026-07-23
INV0004114,WH009,PRD00627,259,12,2026-07-17
INV0004115,WH009,PRD00574,666,26,2026-07-23
INV0004116,WH009,PRD00036,1089,44,2026-07-19
INV0004117,WH009,PRD00859,515,44,2026-07-09
INV0004118,WH009,PRD00625,28,36,2026-07-23
INV0004119,WH009,PRD00806,849,21,2026-07-24
INV0004120,WH009,PRD00125,50,39,2026-07-11
INV0004121,WH009,PRD00243,596,12,2026-07-20
INV0004122,WH009,PRD00601,441,11,2026-07-19
INV0004123,WH009,PRD00146,791,36,2026-07-06
INV0004124,WH009,PRD00478,195,62,2026-07-31
INV0004125,WH009,PRD00037,108,7,2026-07-25
INV0004126,WH009,PRD00303,448,56,2026-07-14
INV0004127,WH009,PRD00048,32,32,2026-07-06
INV0004128,WH009,PRD00535,902,34,2026-07-07
INV0004129,WH009,PRD00996,256,14,2026-07-28
INV0004130,WH009,PRD00613,80,54,2026-07-07
INV0004131,WH009,PRD00385,808,2,2026-07-21
INV0004132,WH009,PRD00686,1025,3,2026-07-10
INV0004133,WH009,PRD00384,1096,41,2026-07-19
INV0004134,WH009,PRD00874,13,16,2026-07-09
INV0004135,WH009,PRD00691,1145,74,2026-07-29
INV0004136,WH009,PRD00225,1019,6,2026-07-16
INV0004137,WH009,PRD00966,1038,64,2026-08-01
INV0004138,WH009,PRD00736,898,18,2026-07-24
INV0004139,WH009,PRD00210,307,7,2026-07-17
INV0004140,WH009,PRD00130,674,30,2026-08-01
INV0004141,WH009,PRD00566,1149,56,2026-07-05
INV0004142,WH009,PRD00393,946,18,2026-07-28
INV0004143,WH009,PRD00524,776,76,2026-07-19
INV0004144,WH009,PRD00413,801,56,2026-07-25
INV0004145,WH009,PRD00287,571,79,2026-07-22
INV0004146,WH009,PRD00700,1069,55,2026-07-31
INV0004147,WH009,PRD00534,182,41,2026-07-10
INV0004148,WH009,PRD00560,73,5,2026-07-16
INV0004149,WH009,PRD00408,761,71,2026-07-22
INV0004150,WH009,PRD00017,555,73,2026-07-30
INV0004151,WH009,PRD00853,596,49,2026-07-21
INV0004152,WH009,PRD00477,138,55,2026-07-04
INV0004153,WH009,PRD00701,1016,74,2026-07-27
INV0004154,WH009,PRD00835,226,18,2026-07-18
INV0004155,WH009,PRD00886,133,77,2026-07-02
INV0004156,WH009,PRD00711,655,18,2026-07-20
INV0004157,WH009,PRD00109,189,61,2026-07-29
INV0004158,WH009,PRD00608,1051,53,2026-07-17
INV0004159,WH009,PRD00174,123,74,2026-07-19
INV0004160,WH009,PRD00766,1034,30,2026-07-05
INV0004161,WH009,PRD00633,971,17,2026-07-04
INV0004162,WH009,PRD00355,55,8,2026-07-08
INV0004163,WH009,PRD00321,895,32,2026-07-15
INV0004164,WH009,PRD00980,645,33,2026-07-18
INV0004165,WH009,PRD00960,160,31,2026-07-25
INV0004166,WH009,PRD00313,274,41,2026-07-15
INV0004167,WH009,PRD00697,187,74,2026-07-10
INV0004168,WH009,PRD00749,835,26,2026-07-24
INV0004169,WH009,PRD00066,1135,11,2026-07-25
INV0004170,WH009,PRD00977,37,4,2026-07-23
INV0004171,WH009,PRD00228,495,49,2026-07-04
INV0004172,WH009,PRD00923,294,47,2026-07-12
INV0004173,WH009,PRD00244,800,72,2026-07-29
INV0004174,WH009,PRD00467,682,31,2026-07-02
INV0004175,WH009,PRD00062,490,0,2026-07-22
INV0004176,WH009,PRD00976,1139,10,2026-07-03
INV0004177,WH009,PRD00915,1103,63,2026-07-10
INV0004178,WH009,PRD00261,778,21,2026-07-03
INV0004179,WH009,PRD00530,577,0,2026-07-24
INV0004180,WH009,PRD00772,877,48,2026-07-30
INV0004181,WH009,PRD00586,56,8,2026-07-31
INV0004182,WH009,PRD00266,890,8,2026-07-14
INV0004183,WH009,PRD00148,711,64,2026-07-05
INV0004184,WH009,PRD00426,139,48,2026-07-30
INV0004185,WH009,PRD00822,1083,78,2026-07-26
INV0004186,WH009,PRD00954,304,73,2026-07-10
INV0004187,WH009,PRD00587,1109,55,2026-07-22
INV0004188,WH009,PRD00538,395,54,2026-07-20
INV0004189,WH009,PRD00173,231,38,2026-07-21
INV0004190,WH009,PRD00318,35,9,2026-07-15
INV0004191,WH009,PRD00514,146,71,2026-07-17
INV0004192,WH009,PRD00551,1145,46,2026-07-05
INV0004193,WH009,PRD00810,116,29,2026-07-06
INV0004194,WH009,PRD00464,950,38,2026-07-08
INV0004195,WH009,PRD00279,415,49,2026-07-12
INV0004196,WH009,PRD00444,153,22,2026-07-22
INV0004197,WH009,PRD00590,134,36,2026-07-27
INV0004198,WH009,PRD00785,792,12,2026-07-02
INV0004199,WH009,PRD00237,1076,77,2026-07-11
INV0004200,WH009,PRD00540,162,16,2026-07-23
INV0004201,WH009,PRD00997,129,41,2026-07-06
INV0004202,WH009,PRD00710,327,8,2026-07-28
INV0004203,WH009,PRD00474,165,80,2026-07-13
INV0004204,WH009,PRD00905,491,27,2026-07-15
INV0004205,WH009,PRD00657,931,26,2026-08-01
INV0004206,WH009,PRD00258,92,49,2026-07-31
INV0004207,WH009,PRD00176,481,20,2026-07-06
INV0004208,WH009,PRD00790,1035,75,2026-07-18
INV0004209,WH009,PRD00636,734,59,2026-07-25
INV0004210,WH009,PRD00139,958,59,2026-07-21
INV0004211,WH009,PRD00291,892,80,2026-07-03
INV0004212,WH009,PRD00230,607,13,2026-08-01
INV0004213,WH009,PRD00584,1126,75,2026-07-05
INV0004214,WH009,PRD00443,630,47,2026-07-28
INV0004215,WH009,PRD00090,64,61,2026-07-28
INV0004216,WH009,PRD00794,691,77,2026-07-24
INV0004217,WH009,PRD00097,12,24,2026-07-17
INV0004218,WH009,PRD00931,789,33,2026-07-14
INV0004219,WH009,PRD00430,612,10,2026-07-26
INV0004220,WH009,PRD00047,484,2,2026-07-03
INV0004221,WH009,PRD00656,1049,32,2026-07-09
INV0004222,WH009,PRD00917,654,46,2026-07-28
INV0004223,WH009,PRD00212,276,47,2026-07-22
INV0004224,WH009,PRD00314,594,79,2026-07-10
INV0004225,WH009,PRD00245,523,16,2026-07-27
INV0004226,WH009,PRD00218,1043,43,2026-07-05
INV0004227,WH009,PRD00890,145,33,2026-07-30
INV0004228,WH009,PRD00789,481,50,2026-07-09
INV0004229,WH009,PRD00941,415,18,2026-07-21
INV0004230,WH009,PRD00358,645,67,2026-07-08
INV0004231,WH009,PRD00025,883,13,2026-07-25
INV0004232,WH009,PRD00708,432,24,2026-07-03
INV0004233,WH009,PRD00132,437,1,2026-07-21
INV0004234,WH009,PRD00591,875,12,2026-07-07
INV0004235,WH009,PRD00681,465,13,2026-07-30
INV0004236,WH009,PRD00644,253,31,2026-07-17
INV0004237,WH009,PRD00370,286,26,2026-07-10
INV0004238,WH009,PRD00255,861,60,2026-07-10
INV0004239,WH009,PRD00609,110,65,2026-07-27
INV0004240,WH009,PRD00881,255,27,2026-07-09
INV0004241,WH009,PRD00720,758,80,2026-07-27
INV0004242,WH009,PRD00448,310,9,2026-07-06
INV0004243,WH009,PRD00878,240,9,2026-07-29
INV0004244,WH009,PRD00994,1057,74,2026-08-01
INV0004245,WH009,PRD00964,1172,70,2026-07-26
INV0004246,WH009,PRD00201,100,64,2026-07-17
INV0004247,WH009,PRD00842,1197,72,2026-07-26
INV0004248,WH009,PRD00151,448,26,2026-07-31
INV0004249,WH009,PRD00165,129,24,2026-07-16
INV0004250,WH009,PRD00951,168,80,2026-07-12
INV0004251,WH009,PRD00497,1151,54,2026-07-06
INV0004252,WH009,PRD00205,43,20,2026-08-01
INV0004253,WH009,PRD00454,1044,19,2026-07-15
INV0004254,WH009,PRD00341,1154,52,2026-07-11
INV0004255,WH009,PRD00386,1037,15,2026-07-15
INV0004256,WH009,PRD00116,244,34,2026-07-25
INV0004257,WH009,PRD00473,417,40,2026-07-03
INV0004258,WH009,PRD00078,1063,53,2026-07-27
INV0004259,WH009,PRD00344,1110,31,2026-07-04
INV0004260,WH009,PRD00819,756,64,2026-07-10
INV0004261,WH009,PRD00911,1149,1,2026-07-21
INV0004262,WH009,PRD00673,1111,67,2026-07-08
INV0004263,WH009,PRD00063,925,62,2026-07-11
INV0004264,WH009,PRD00329,892,64,2026-07-31
INV0004265,WH009,PRD00746,936,52,2026-07-15
INV0004266,WH009,PRD00696,1013,72,2026-07-31
INV0004267,WH009,PRD00937,365,35,2026-07-23
INV0004268,WH009,PRD00984,857,33,2026-07-24
INV0004269,WH009,PRD00217,324,25,2026-07-12
INV0004270,WH009,PRD00114,705,73,2026-07-16
INV0004271,WH009,PRD00698,781,34,2026-07-16
INV0004272,WH009,PRD00051,559,3,2026-07-10
INV0004273,WH009,PRD00082,1195,23,2026-07-11
INV0004274,WH009,PRD00026,966,3,2026-07-04
INV0004275,WH009,PRD00390,297,73,2026-07-31
INV0004276,WH009,PRD00611,992,47,2026-07-24
INV0004277,WH009,PRD00080,296,19,2026-07-03
INV0004278,WH009,PRD00388,539,70,2026-07-14
INV0004279,WH009,PRD00868,1131,4,2026-07-30
INV0004280,WH009,PRD00283,616,59,2026-07-20
INV0004281,WH009,PRD00867,1107,73,2026-07-15
INV0004282,WH009,PRD00254,424,51,2026-07-26
INV0004283,WH009,PRD00387,220,42,2026-07-04
INV0004284,WH009,PRD00765,802,45,2026-07-08
INV0004285,WH009,PRD00143,1043,48,2026-07-19
INV0004286,WH009,PRD00683,1074,13,2026-07-24
INV0004287,WH009,PRD00117,110,31,2026-07-06
INV0004288,WH009,PRD00723,555,68,2026-07-05
INV0004289,WH009,PRD00349,516,43,2026-07-02
INV0004290,WH009,PRD00351,567,41,2026-07-25
INV0004291,WH009,PRD00030,862,58,2026-07-14
INV0004292,WH009,PRD00695,385,22,2026-07-03
INV0004293,WH009,PRD00369,853,24,2026-07-26
INV0004294,WH009,PRD00415,533,44,2026-07-11
INV0004295,WH009,PRD00250,911,7,2026-07-16
INV0004296,WH009,PRD00169,144,9,2026-07-03
INV0004297,WH009,PRD00049,970,45,2026-07-06
INV0004298,WH009,PRD00411,773,52,2026-07-07
INV0004299,WH009,PRD00933,177,37,2026-07-23
INV0004300,WH009,PRD00276,868,49,2026-07-21
INV0004301,WH009,PRD00894,1063,34,2026-07-03
INV0004302,WH009,PRD00739,1198,7,2026-07-16
INV0004303,WH009,PRD00277,717,60,2026-07-29
INV0004304,WH009,PRD00896,100,61,2026-07-31
INV0004305,WH009,PRD00326,786,14,2026-07-29
INV0004306,WH009,PRD00902,525,1,2026-07-02
INV0004307,WH009,PRD00476,360,21,2026-07-11
INV0004308,WH009,PRD00518,438,43,2026-07-04
INV0004309,WH009,PRD00762,855,1,2026-07-20
INV0004310,WH009,PRD00610,718,66,2026-07-22
INV0004311,WH009,PRD00061,720,22,2026-07-27
INV0004312,WH009,PRD00100,741,2,2026-07-13
INV0004313,WH009,PRD00999,616,36,2026-07-26
INV0004314,WH009,PRD00138,890,2,2026-07-07
INV0004315,WH009,PRD00958,555,68,2026-07-16
INV0004316,WH009,PRD00354,589,68,2026-07-11
INV0004317,WH009,PRD00898,808,8,2026-07-15
INV0004318,WH009,PRD00756,223,63,2026-07-23
INV0004319,WH009,PRD00409,661,56,2026-07-09
INV0004320,WH009,PRD00930,647,56,2026-07-20
INV0004321,WH009,PRD00288,1071,16,2026-07-19
INV0004322,WH009,PRD00544,437,55,2026-07-13
INV0004323,WH009,PRD00041,24,4,2026-07-03
INV0004324,WH009,PRD00552,1038,74,2026-07-11
INV0004325,WH009,PRD00175,975,29,2026-07-12
INV0004326,WH009,PRD00419,96,28,2026-07-19
INV0004327,WH009,PRD00840,727,78,2026-07-10
INV0004328,WH009,PRD00050,71,59,2026-07-18
INV0004329,WH009,PRD00869,563,54,2026-07-18
INV0004330,WH009,PRD00998,513,27,2026-07-26
INV0004331,WH009,PRD00589,609,0,2026-07-14
INV0004332,WH009,PRD00870,934,6,2026-07-22
INV0004333,WH009,PRD00924,692,43,2026-07-07
INV0004334,WH009,PRD00674,60,14,2026-07-10
INV0004335,WH009,PRD00064,408,26,2026-07-26
INV0004336,WH009,PRD00027,595,29,2026-07-09
INV0004337,WH009,PRD00709,182,60,2026-07-09
INV0004338,WH009,PRD00501,274,62,2026-07-10
INV0004339,WH009,PRD00150,591,79,2026-07-02
INV0004340,WH009,PRD00298,865,28,2026-07-29
INV0004341,WH009,PRD00947,1026,64,2026-07-21
INV0004342,WH009,PRD00830,480,32,2026-08-01
INV0004343,WH009,PRD00249,297,50,2026-07-04
INV0004344,WH009,PRD00714,254,6,2026-07-29
INV0004345,WH009,PRD00791,679,66,2026-07-05
INV0004346,WH009,PRD00945,655,19,2026-07-20
INV0004347,WH009,PRD00634,425,21,2026-07-26
INV0004348,WH009,PRD00024,171,5,2026-07-18
INV0004349,WH009,PRD00854,1065,80,2026-07-03
INV0004350,WH009,PRD00799,689,60,2026-07-17
INV0004351,WH009,PRD00192,1053,70,2026-07-23
INV0004352,WH009,PRD00199,857,18,2026-07-02
INV0004353,WH009,PRD00042,65,47,2026-07-06
INV0004354,WH009,PRD00482,594,17,2026-08-01
INV0004355,WH009,PRD00993,179,11,2026-07-16
INV0004356,WH009,PRD00812,859,50,2026-07-05
INV0004357,WH009,PRD00533,1045,22,2026-07-17
INV0004358,WH009,PRD00229,337,51,2026-07-25
INV0004359,WH009,PRD00373,621,5,2026-07-30
INV0004360,WH009,PRD00846,1043,69,2026-07-30
INV0004361,WH009,PRD00084,579,72,2026-07-18
INV0004362,WH009,PRD00032,900,32,2026-07-29
INV0004363,WH009,PRD00246,1125,9,2026-07-06
INV0004364,WH009,PRD00337,1030,16,2026-07-18
INV0004365,WH009,PRD00823,162,45,2026-07-02
INV0004366,WH009,PRD00913,211,24,2026-07-08
INV0004367,WH009,PRD00364,225,75,2026-07-24
INV0004368,WH009,PRD00582,1076,21,2026-07-09
INV0004369,WH009,PRD00425,1102,71,2026-07-08
INV0004370,WH009,PRD00164,287,59,2026-07-19
INV0004371,WH009,PRD00849,448,34,2026-07-26
INV0004372,WH009,PRD00982,538,55,2026-07-25
INV0004373,WH009,PRD00553,760,57,2026-07-09
INV0004374,WH009,PRD00491,213,68,2026-07-07
INV0004375,WH009,PRD00938,1082,51,2026-07-12
INV0004376,WH009,PRD00453,1100,25,2026-07-22
INV0004377,WH009,PRD00366,573,60,2026-07-02
INV0004378,WH009,PRD00167,472,59,2026-07-23
INV0004379,WH009,PRD00319,681,58,2026-07-29
INV0004380,WH009,PRD00991,637,57,2026-07-27
INV0004381,WH009,PRD00485,918,33,2026-07-02
INV0004382,WH009,PRD00437,932,76,2026-07-03
INV0004383,WH009,PRD00155,413,15,2026-07-04
INV0004384,WH009,PRD00614,1105,3,2026-07-18
INV0004385,WH009,PRD00957,151,16,2026-07-25
INV0004386,WH009,PRD00395,389,54,2026-07-18
INV0004387,WH009,PRD00429,1050,13,2026-07-11
INV0004388,WH009,PRD00531,296,13,2026-07-22
INV0004389,WH009,PRD00394,726,34,2026-07-03
INV0004390,WH009,PRD00596,327,28,2026-07-18
INV0004391,WH009,PRD00417,502,75,2026-07-11
INV0004392,WH009,PRD00342,925,57,2026-07-11
INV0004393,WH009,PRD00942,41,34,2026-07-11
INV0004394,WH009,PRD00761,210,32,2026-07-06
INV0004395,WH009,PRD00675,688,69,2026-07-15
INV0004396,WH009,PRD00529,847,10,2026-07-26
INV0004397,WH009,PRD00233,808,34,2026-07-26
INV0004398,WH009,PRD00972,308,31,2026-07-21
INV0004399,WH009,PRD00224,1154,4,2026-07-20
INV0004400,WH009,PRD00654,496,16,2026-07-04
INV0004401,WH009,PRD00126,1035,58,2026-07-18
INV0004402,WH009,PRD00416,656,43,2026-07-02
INV0004403,WH009,PRD00509,532,64,2026-07-23
INV0004404,WH009,PRD00792,76,1,2026-07-23
INV0004405,WH009,PRD00617,307,8,2026-07-07
INV0004406,WH009,PRD00492,7,76,2026-07-14
INV0004407,WH009,PRD00033,995,75,2026-07-10
INV0004408,WH009,PRD00231,1064,66,2026-07-22
INV0004409,WH009,PRD00665,940,52,2026-07-10
INV0004410,WH009,PRD00918,9,8,2026-07-11
INV0004411,WH009,PRD00129,1170,51,2026-07-10
INV0004412,WH009,PRD00360,855,49,2026-07-11
INV0004413,WH009,PRD00718,905,73,2026-07-26
INV0004414,WH009,PRD00787,1190,72,2026-07-09
INV0004415,WH009,PRD00666,383,63,2026-07-03
INV0004416,WH009,PRD00315,1100,24,2026-07-20
INV0004417,WH009,PRD00412,65,63,2026-07-14
INV0004418,WH009,PRD00391,1063,76,2026-07-31
INV0004419,WH009,PRD00680,1161,62,2026-07-09
INV0004420,WH009,PRD00052,1092,76,2026-07-12
INV0004421,WH009,PRD00215,374,2,2026-07-17
INV0004422,WH009,PRD00631,1180,65,2026-07-25
INV0004423,WH009,PRD00570,498,66,2026-07-30
INV0004424,WH009,PRD00008,26,13,2026-07-04
INV0004425,WH009,PRD00659,387,51,2026-07-04
INV0004426,WH009,PRD00270,266,35,2026-08-01
INV0004427,WH009,PRD00622,1038,24,2026-07-30
INV0004428,WH009,PRD00331,684,19,2026-07-10
INV0004429,WH009,PRD00123,775,33,2026-07-08
INV0004430,WH009,PRD00142,809,61,2026-07-23
INV0004431,WH009,PRD00434,516,41,2026-07-19
INV0004432,WH009,PRD00137,395,22,2026-07-28
INV0004433,WH009,PRD00304,673,2,2026-07-21
INV0004434,WH009,PRD00238,624,48,2026-07-18
INV0004435,WH009,PRD00067,1069,66,2026-07-06
INV0004436,WH009,PRD00034,589,64,2026-07-05
INV0004437,WH009,PRD00211,1138,1,2026-07-08
INV0004438,WH009,PRD00887,766,73,2026-07-22
INV0004439,WH009,PRD00056,536,61,2026-07-23
INV0004440,WH009,PRD00152,370,0,2026-08-01
INV0004441,WH009,PRD00583,261,68,2026-07-14
INV0004442,WH009,PRD00594,305,28,2026-07-23
INV0004443,WH009,PRD00001,452,57,2026-07-05
INV0004444,WH009,PRD00807,192,37,2026-07-05
INV0004445,WH009,PRD00021,359,36,2026-07-26
INV0004446,WH009,PRD00407,1030,65,2026-07-31
INV0004447,WH009,PRD00628,251,31,2026-07-03
INV0004448,WH009,PRD00547,944,22,2026-07-11
INV0004449,WH009,PRD00439,558,77,2026-07-27
INV0004450,WH009,PRD00481,1096,70,2026-07-05
INV0004451,WH009,PRD00046,606,4,2026-07-07
INV0004452,WH009,PRD00981,1170,51,2026-07-13
INV0004453,WH009,PRD00091,858,40,2026-07-17
INV0004454,WH009,PRD00731,456,67,2026-07-11
INV0004455,WH009,PRD00684,689,29,2026-07-12
INV0004456,WH009,PRD00563,953,40,2026-07-06
INV0004457,WH009,PRD00542,223,22,2026-07-03
INV0004458,WH009,PRD00203,309,1,2026-07-17
INV0004459,WH009,PRD00850,280,10,2026-07-06
INV0004460,WH009,PRD00668,650,73,2026-07-11
INV0004461,WH009,PRD00517,1113,6,2026-07-22
