return_id,order_id,product_id,return_date,quantity,reason
RET0000403,ORD0045283,PRD00990,2026-02-10,2,Defective
RET0000404,ORD0039602,PRD00859,2025-11-15,2,Late Delivery
RET0000405,ORD0036639,PRD00776,2026-08-13,1,Late Delivery
RET0000406,ORD0007769,PRD00281,2025-01-06,1,Changed Mind
RET0000407,ORD0026292,PRD00610,2025-03-10,3,Late Delivery
RET0000408,ORD0029074,PRD00398,2025-08-02,2,Wrong Product
RET0000409,ORD0010537,PRD00433,2026-01-19,2,Defective
RET0000410,ORD0027914,PRD00364,2025-03-18,3,Damaged
RET0000411,ORD0047901,PRD00630,2025-06-23,3,Changed Mind
RET0000412,ORD0013570,PRD00812,2025-09-16,2,Size/Compatibility
RET0000413,ORD0003558,PRD00683,2026-02-22,3,Wrong Product
RET0000414,ORD0035927,PRD00293,2025-09-17,2,Defective
RET0000415,ORD0017591,PRD00644,2025-07-06,3,Late Delivery
RET0000416,ORD0043278,PRD00735,2025-10-06,2,Changed Mind
RET0000417,ORD0012355,PRD00328,2025-05-22,1,Size/Compatibility
RET0000418,ORD0004153,PRD00144,2025-08-20,1,Changed Mind
RET0000419,ORD0033086,PRD00077,2026-01-16,3,Wrong Product
RET0000420,ORD0015183,PRD00704,2025-01-23,1,Damaged
RET0000421,ORD0009141,PRD00136,2025-05-31,1,Wrong Product
RET0000422,ORD0017418,PRD00846,2025-08-21,3,Defective
RET0000423,ORD0002170,PRD00759,2025-05-19,3,Damaged
RET0000424,ORD0029901,PRD00298,2026-05-25,2,Damaged
RET0000425,ORD0008200,PRD00078,2025-03-15,3,Damaged
RET0000426,ORD0042126,PRD00090,2026-05-01,1,Changed Mind
RET0000427,ORD0049599,PRD00099,2025-10-20,2,Changed Mind
RET0000428,ORD0026813,PRD00332,2025-05-26,3,Damaged
RET0000429,ORD0016572,PRD00224,2025-01-08,1,Damaged
RET0000430,ORD0033649,PRD00868,2026-02-14,2,Late Delivery
RET0000431,ORD0040775,PRD00112,2026-03-03,3,Defective
RET0000432,ORD0025177,PRD00276,2025-03-28,1,Late Delivery
RET0000433,ORD0002453,PRD00290,2025-03-12,3,Late Delivery
RET0000434,ORD0026378,PRD00707,2026-01-22,1,Defective
RET0000435,ORD0002730,PRD00364,2025-12-02,3,Late Delivery
RET0000436,ORD0008358,PRD00902,2025-11-19,2,Wrong Product
RET0000437,ORD0049183,PRD00883,2026-01-27,2,Damaged
RET0000438,ORD0015225,PRD00740,2025-09-18,3,Defective
RET0000439,ORD0017731,PRD00959,2025-11-11,1,Defective
RET0000440,ORD0028414,PRD00346,2026-01-22,3,Damaged
RET0000441,ORD0043264,PRD00215,2025-01-23,1,Damaged
RET0000442,ORD0044691,PRD00607,2025-11-08,3,Damaged
RET0000443,ORD0038811,PRD00378,2025-02-09,1,Defective
RET0000444,ORD0031085,PRD00584,2025-08-09,1,Changed Mind
RET0000445,ORD0026798,PRD00582,2025-10-10,3,Changed Mind
RET0000446,ORD0039636,PRD00042,2025-01-29,2,Late Delivery
RET0000447,ORD0006749,PRD00587,2025-03-01,2,Changed Mind
RET0000448,ORD0008489,PRD00367,2025-04-02,1,Damaged
RET0000449,ORD0023369,PRD00327,2025-12-28,1,Late Delivery
RET0000450,ORD0044902,PRD00168,2025-03-25,2,Late Delivery
RET0000451,ORD0038985,PRD00521,2026-06-09,3,Late Delivery
RET0000452,ORD0012610,PRD00895,2026-04-29,3,Size/Compatibility
RET0000453,ORD0028141,PRD00637,2025-08-21,1,Late Delivery
RET0000454,ORD0000644,PRD00504,2025-11-16,1,Changed Mind
RET0000455,ORD0006230,PRD00615,2025-04-22,2,Wrong Product
RET0000456,ORD0020200,PRD00957,2026-05-08,2,Wrong Product
RET0000457,ORD0016388,PRD00089,2025-04-13,2,Wrong Product
RET0000458,ORD0033555,PRD00382,2025-10-20,1,Late Delivery
RET0000459,ORD0009706,PRD00580,2025-04-05,1,Size/Compatibility
RET0000460,ORD0010687,PRD00622,2025-04-26,1,Size/Compatibility
RET0000461,ORD0047055,PRD00861,2025-12-06,2,Damaged
RET0000462,ORD0045012,PRD00603,2025-12-29,2,Damaged
RET0000463,ORD0040370,PRD00517,2026-02-10,3,Damaged
RET0000464,ORD0029401,PRD00639,2026-07-02,2,Wrong Product
RET0000465,ORD0014720,PRD00385,2025-02-07,1,Size/Compatibility
RET0000466,ORD0022038,PRD00924,2026-05-05,2,Damaged
RET0000467,ORD0041895,PRD00363,2025-01-11,3,Wrong Product
RET0000468,ORD0025646,PRD00527,2026-04-23,1,Wrong Product
RET0000469,ORD0019024,PRD00895,2026-06-08,3,Damaged
RET0000470,ORD0023711,PRD00546,2026-07-27,1,Wrong Product
RET0000471,ORD0002367,PRD00877,2025-09-30,1,Late Delivery
RET0000472,ORD0049136,PRD00771,2025-07-17,2,Size/Compatibility
RET0000473,ORD0028993,PRD00812,2026-03-28,3,Defective
RET0000474,ORD0020966,PRD00831,2026-04-22,1,Late Delivery
RET0000475,ORD0032350,PRD00503,2025-03-24,3,Wrong Product
RET0000476,ORD0046042,PRD00416,2025-12-08,3,Wrong Product
RET0000477,ORD0007434,PRD00686,2025-08-30,1,Late Delivery
RET0000478,ORD0018913,PRD00284,2025-12-10,3,Size/Compatibility
RET0000479,ORD0047788,PRD00801,2026-07-19,1,Defective
RET0000480,ORD0046897,PRD00749,2026-05-31,2,Changed Mind
RET0000481,ORD0049104,PRD00148,2025-03-02,3,Defective
RET0000482,ORD0047615,PRD00365,2026-04-27,1,Late Delivery
RET0000483,ORD0010712,PRD00738,2026-01-28,1,Defective
RET0000484,ORD0031575,PRD00211,2026-03-08,2,Wrong Product
RET0000485,ORD0015567,PRD00644,2026-05-27,1,Late Delivery
RET0000486,ORD0036601,PRD00536,2025-03-15,1,Size/Compatibility
RET0000487,ORD0044949,PRD00613,2026-04-19,3,Changed Mind
RET0000488,ORD0008480,PRD00930,2026-02-17,1,Size/Compatibility
RET0000489,ORD0000723,PRD00744,2026-05-10,3,Damaged
RET0000490,ORD0039354,PRD00429,2026-02-19,3,Defective
RET0000491,ORD0001352,PRD00380,2025-06-22,2,Wrong Product
RET0000492,ORD0027962,PRD00666,2026-06-13,2,Defective
RET0000493,ORD0042646,PRD00559,2025-09-03,2,Late Delivery
RET0000494,ORD0021327,PRD00243,2025-10-13,3,Late Delivery
RET0000495,ORD0015195,PRD00873,2026-04-19,3,Damaged
RET0000496,ORD0000610,PRD00585,2025-10-04,2,Wrong Product
RET0000497,ORD0040193,PRD00035,2025-09-30,2,Late Delivery
RET0000498,ORD0027316,PRD00826,2025-07-04,1,Defective
RET0000499,ORD0020282,PRD00151,2025-10-07,1,Defective
RET0000500,ORD0045642,PRD00563,2025-10-03,1,Late Delivery
RET0000501,ORD0035723,PRD00259,2026-08-17,2,Defective
RET0000502,ORD0017779,PRD00080,2025-02-17,1,Wrong Product
RET0000503,ORD0040587,PRD00646,2025-11-08,2,Late Delivery
RET0000504,ORD0041130,PRD00661,2025-01-26,2,Size/Compatibility
RET0000505,ORD0029136,PRD00681,2026-07-08,2,Defective
RET0000506,ORD0011278,PRD00384,2026-04-07,3,Wrong Product
RET0000507,ORD0037916,PRD00838,2025-09-30,3,Size/Compatibility
RET0000508,ORD0031434,PRD00566,2025-10-03,3,Wrong Product
RET0000509,ORD0024419,PRD00937,2026-06-13,2,Changed Mind
RET0000510,ORD0049081,PRD00903,2025-11-15,1,Damaged
RET0000511,ORD0013701,PRD00585,2026-06-06,2,Defective
RET0000512,ORD0026220,PRD00809,2025-10-25,3,Late Delivery
RET0000513,ORD0020762,PRD00337,2026-05-16,2,Wrong Product
RET0000514,ORD0043109,PRD00812,2026-03-19,3,Wrong Product
RET0000515,ORD0038421,PRD00585,2025-09-04,3,Late Delivery
RET0000516,ORD0045200,PRD00796,2025-08-21,1,Changed Mind
RET0000517,ORD0028986,PRD00170,2026-01-07,1,Damaged
RET0000518,ORD0004411,PRD00101,2025-03-19,3,Changed Mind
RET0000519,ORD0043365,PRD00286,2026-02-07,2,Size/Compatibility
RET0000520,ORD0040064,PRD00486,2026-03-29,2,Defective
RET0000521,ORD0011781,PRD00780,2025-06-08,2,Damaged
RET0000522,ORD0016962,PRD00970,2026-01-23,2,Defective
RET0000523,ORD0013514,PRD00401,2026-08-23,3,Size/Compatibility
RET0000524,ORD0000807,PRD00302,2026-06-19,3,Wrong Product
RET0000525,ORD0047195,PRD00908,2025-08-18,2,Changed Mind
RET0000526,ORD0002177,PRD00239,2026-08-15,2,Defective
RET0000527,ORD0024189,PRD00935,2025-03-15,1,Changed Mind
RET0000528,ORD0013960,PRD00111,2026-03-27,3,Defective
RET0000529,ORD0030926,PRD00235,2026-04-21,1,Wrong Product
RET0000530,ORD0002712,PRD00035,2026-02-24,1,Wrong Product
RET0000531,ORD0044799,PRD00286,2025-04-27,2,Damaged
RET0000532,ORD0014380,PRD00796,2025-07-04,3,Changed Mind
RET0000533,ORD0018181,PRD00448,2025-12-12,2,Changed Mind
RET0000534,ORD0008011,PRD00575,2026-03-15,3,Changed Mind
RET0000535,ORD0023664,PRD00301,2026-01-26,3,Late Delivery
RET0000536,ORD0046532,PRD00418,2026-06-06,1,Late Delivery
RET0000537,ORD0010430,PRD00353,2025-02-16,1,Defective
RET0000538,ORD0020113,PRD00628,2025-03-12,1,Late Delivery
RET0000539,ORD0031607,PRD00349,2025-11-02,3,Damaged
RET0000540,ORD0014908,PRD00198,2026-08-23,3,Wrong Product
RET0000541,ORD0018912,PRD00383,2026-05-28,3,Damaged
RET0000542,ORD0033274,PRD00063,2025-11-23,3,Wrong Product
RET0000543,ORD0025956,PRD00167,2026-06-10,2,Defective
RET0000544,ORD0026948,PRD00986,2025-05-01,3,Wrong Product
RET0000545,ORD0023382,PRD00046,2025-04-17,1,Late Delivery
RET0000546,ORD0020978,PRD00615,2026-06-17,2,Late Delivery
RET0000547,ORD0011298,PRD00253,2025-08-02,1,Size/Compatibility
RET0000548,ORD0020355,PRD00617,2025-10-21,1,Changed Mind
RET0000549,ORD0035567,PRD00579,2025-12-05,3,Late Delivery
RET0000550,ORD0048988,PRD00332,2026-03-26,1,Wrong Product
RET0000551,ORD0003992,PRD00563,2026-03-19,1,Size/Compatibility
RET0000552,ORD0036336,PRD00171,2026-08-11,2,Wrong Product
RET0000553,ORD0009975,PRD00505,2025-05-23,2,Wrong Product
RET0000554,ORD0004752,PRD00577,2025-01-27,3,Defective
RET0000555,ORD0026004,PRD00237,2025-07-18,1,Late Delivery
RET0000556,ORD0026638,PRD00828,2025-09-25,2,Defective
RET0000557,ORD0039427,PRD00522,2025-10-28,2,Defective
RET0000558,ORD0001521,PRD00110,2026-07-16,3,Defective
RET0000559,ORD0043627,PRD00031,2026-06-17,3,Damaged
RET0000560,ORD0000975,PRD00440,2025-08-21,3,Damaged
RET0000561,ORD0026720,PRD00425,2026-01-02,2,Damaged
RET0000562,ORD0008652,PRD00612,2025-01-01,3,Defective
RET0000563,ORD0025223,PRD00636,2025-04-23,2,Defective
RET0000564,ORD0010311,PRD00835,2026-01-24,3,Size/Compatibility
RET0000565,ORD0022238,PRD00304,2026-03-24,1,Damaged
RET0000566,ORD0032816,PRD00266,2025-04-16,1,Changed Mind
RET0000567,ORD0017360,PRD00748,2025-07-22,3,Size/Compatibility
RET0000568,ORD0020515,PRD00216,2026-01-20,3,Size/Compatibility
RET0000569,ORD0020877,PRD00426,2026-07-12,3,Damaged
RET0000570,ORD0012504,PRD00539,2025-08-11,1,Size/Compatibility
RET0000571,ORD0034742,PRD00748,2025-07-29,2,Size/Compatibility
RET0000572,ORD0021969,PRD00160,2025-07-07,3,Late Delivery
RET0000573,ORD0025839,PRD00713,2025-12-03,3,Wrong Product
RET0000574,ORD0034911,PRD00515,2026-05-11,3,Damaged
RET0000575,ORD0048068,PRD00191,2025-10-07,2,Damaged
RET0000576,ORD0006647,PRD00584,2026-05-08,3,Damaged
RET0000577,ORD0004917,PRD00955,2026-04-30,3,Defective
RET0000578,ORD0048704,PRD00119,2025-12-05,1,Wrong Product
RET0000579,ORD0014942,PRD00176,2025-10-16,1,Defective
RET0000580,ORD0013157,PRD00471,2026-07-23,1,Late Delivery
RET0000581,ORD0023060,PRD00684,2025-09-15,3,Changed Mind
RET0000582,ORD0034204,PRD00800,2026-05-04,1,Size/Compatibility
RET0000583,ORD0016027,PRD00429,2025-11-01,1,Changed Mind
RET0000584,ORD0006921,PRD00639,2026-08-24,2,Wrong Product
RET0000585,ORD0006742,PRD00140,2026-02-13,1,Defective
RET0000586,ORD0008783,PRD00966,2025-05-30,1,Defective
RET0000587,ORD0028062,PRD00467,2025-10-19,3,Changed Mind
RET0000588,ORD0033702,PRD00801,2025-09-15,3,Damaged
RET0000589,ORD0020506,PRD00516,2025-07-20,3,Damaged
RET0000590,ORD0039739,PRD00956,2025-08-23,3,Changed Mind
RET0000591,ORD0011535,PRD00612,2025-04-10,2,Changed Mind
RET0000592,ORD0038030,PRD00637,2025-11-07,1,Defective
RET0000593,ORD0033907,PRD00040,2025-06-14,3,Defective
RET0000594,ORD0019993,PRD00617,2025-11-17,1,Late Delivery
RET0000595,ORD0031604,PRD00323,2025-02-26,1,Changed Mind
RET0000596,ORD0039943,PRD00419,2025-05-04,2,Defective
RET0000597,ORD0017044,PRD00001,2025-09-19,3,Size/Compatibility
RET0000598,ORD0019507,PRD00811,2025-06-29,2,Wrong Product
RET0000599,ORD0028115,PRD00793,2026-03-03,2,Late Delivery
RET0000600,ORD0044438,PRD00362,2026-08-25,1,Wrong Product
RET0000601,ORD0001030,PRD00568,2025-11-05,3,Wrong Product
RET0000602,ORD0015015,PRD00892,2025-10-06,2,Wrong Product
RET0000603,ORD0003163,PRD00494,2026-08-15,2,Size/Compatibility
RET0000604,ORD0005086,PRD00834,2026-03-23,3,Defective
RET0000605,ORD0018908,PRD00279,2025-06-08,2,Changed Mind
RET0000606,ORD0005189,PRD00921,2026-05-15,2,Size/Compatibility
RET0000607,ORD0021314,PRD00706,2025-12-04,3,Size/Compatibility
RET0000608,ORD0000374,PRD00263,2025-02-17,3,Changed Mind
RET0000609,ORD0049214,PRD00823,2025-03-30,2,Defective
RET0000610,ORD0039549,PRD00470,2026-04-02,1,Changed Mind
RET0000611,ORD0046997,PRD00214,2026-06-12,3,Size/Compatibility
RET0000612,ORD0049806,PRD00951,2025-05-02,1,Late Delivery
RET0000613,ORD0048894,PRD00648,2025-02-25,1,Wrong Product
RET0000614,ORD0040531,PRD00982,2026-02-26,3,Changed Mind
RET0000615,ORD0046253,PRD00403,2026-01-06,1,Defective
RET0000616,ORD0013946,PRD00021,2025-02-20,3,Late Delivery
RET0000617,ORD0006817,PRD00096,2025-08-21,3,Changed Mind
RET0000618,ORD0043233,PRD00766,2025-12-12,3,Late Delivery
RET0000619,ORD0044059,PRD00459,2026-06-23,1,Wrong Product
RET0000620,ORD0045878,PRD00570,2026-07-24,1,Damaged
RET0000621,ORD0007009,PRD00352,2026-03-17,2,Late Delivery
RET0000622,ORD0004278,PRD00680,2025-12-31,2,Size/Compatibility
RET0000623,ORD0038169,PRD00055,2025-07-06,2,Damaged
RET0000624,ORD0024544,PRD00820,2025-01-12,1,Defective
RET0000625,ORD0047921,PRD00992,2025-09-02,2,Changed Mind
RET0000626,ORD0034986,PRD00805,2025-12-09,3,Defective
RET0000627,ORD0000051,PRD00954,2026-02-27,1,Defective
RET0000628,ORD0033876,PRD00317,2025-10-27,2,Late Delivery
RET0000629,ORD0024564,PRD00074,2025-11-19,3,Defective
RET0000630,ORD0002923,PRD00127,2025-01-27,1,Late Delivery
RET0000631,ORD0006499,PRD00215,2025-07-21,1,Size/Compatibility
RET0000632,ORD0009623,PRD00176,2025-01-11,3,Changed Mind
RET0000633,ORD0009621,PRD00602,2026-08-09,2,Damaged
RET0000634,ORD0034174,PRD00530,2025-11-27,2,Wrong Product
RET0000635,ORD0012306,PRD00609,2025-12-10,1,Wrong Product
RET0000636,ORD0020700,PRD00935,2025-12-08,3,Size/Compatibility
RET0000637,ORD0018509,PRD00078,2025-08-19,1,Wrong Product
RET0000638,ORD0003362,PRD00765,2026-04-22,3,Wrong Product
RET0000639,ORD0008519,PRD00045,2025-02-13,1,Changed Mind
RET0000640,ORD0028791,PRD00674,2026-06-19,3,Size/Compatibility
RET0000641,ORD0008270,PRD00745,2025-09-14,1,Changed Mind
RET0000642,ORD0030832,PRD00467,2026-05-08,3,Changed Mind
RET0000643,ORD0029077,PRD00125,2026-05-25,1,Late Delivery
RET0000644,ORD0010383,PRD00157,2026-01-14,2,Defective
RET0000645,ORD0041943,PRD00220,2025-06-17,2,Wrong Product
RET0000646,ORD0032405,PRD00503,2025-09-25,3,Defective
RET0000647,ORD0000924,PRD00369,2025-02-02,2,Defective
RET0000648,ORD0047595,PRD00291,2025-02-18,3,Changed Mind
RET0000649,ORD0036194,PRD00548,2026-07-28,1,Defective
RET0000650,ORD0003450,PRD00034,2026-06-13,3,Wrong Product
RET0000651,ORD0004994,PRD00912,2026-02-17,1,Wrong Product
RET0000652,ORD0001766,PRD00571,2026-07-10,2,Changed Mind
RET0000653,ORD0026172,PRD00119,2026-05-24,2,Changed Mind
RET0000654,ORD0043768,PRD00866,2025-03-21,2,Size/Compatibility
RET0000655,ORD0001729,PRD00129,2025-11-20,2,Damaged
RET0000656,ORD0036170,PRD00266,2026-07-12,2,Late Delivery
RET0000657,ORD0025802,PRD00075,2025-10-22,3,Late Delivery
RET0000658,ORD0006277,PRD00067,2025-05-08,2,Late Delivery
RET0000659,ORD0016525,PRD00179,2025-05-16,2,Changed Mind
RET0000660,ORD0003606,PRD00918,2025-05-18,3,Damaged
RET0000661,ORD0047980,PRD00240,2025-04-22,2,Damaged
RET0000662,ORD0022665,PRD00188,2025-02-14,3,Damaged
RET0000663,ORD0029615,PRD00599,2026-05-18,2,Late Delivery
RET0000664,ORD0000990,PRD00347,2025-03-27,3,Damaged
RET0000665,ORD0033071,PRD00333,2025-05-24,3,Changed Mind
RET0000666,ORD0012359,PRD00284,2025-10-28,3,Size/Compatibility
RET0000667,ORD0014591,PRD00746,2026-01-31,1,Late Delivery
RET0000668,ORD0047999,PRD00625,2026-08-11,2,Damaged
RET0000669,ORD0015401,PRD00869,2026-03-18,2,Size/Compatibility
RET0000670,ORD0018429,PRD00051,2025-12-15,2,Defective
RET0000671,ORD0020626,PRD00315,2026-06-11,2,Late Delivery
RET0000672,ORD0010147,PRD00731,2026-04-28,1,Damaged
RET0000673,ORD0038010,PRD00149,2025-12-18,1,Damaged
RET0000674,ORD0026165,PRD00433,2026-04-28,1,Damaged
RET0000675,ORD0011941,PRD00363,2026-02-02,1,Changed Mind
RET0000676,ORD0006481,PRD00791,2025-10-03,3,Changed Mind
RET0000677,ORD0024779,PRD00944,2025-05-20,2,Size/Compatibility
RET0000678,ORD0005897,PRD00180,2025-09-11,1,Changed Mind
RET0000679,ORD0032738,PRD00626,2026-05-07,3,Changed Mind
RET0000680,ORD0047368,PRD00648,2026-07-21,3,Late Delivery
RET0000681,ORD0046013,PRD00797,2025-10-21,2,Changed Mind
RET0000682,ORD0007061,PRD00102,2025-01-29,1,Damaged
RET0000683,ORD0023860,PRD00905,2025-03-26,2,Changed Mind
RET0000684,ORD0017599,PRD00894,2026-06-04,2,Wrong Product
RET0000685,ORD0002608,PRD00183,2025-03-02,1,Late Delivery
RET0000686,ORD0001127,PRD00285,2026-02-15,2,Damaged
RET0000687,ORD0032523,PRD00987,2025-02-09,3,Defective
RET0000688,ORD0039839,PRD00324,2025-06-27,3,Wrong Product
RET0000689,ORD0013740,PRD00563,2025-10-10,2,Defective
RET0000690,ORD0038313,PRD00437,2025-09-27,3,Changed Mind
RET0000691,ORD0021948,PRD00404,2026-04-04,3,Size/Compatibility
RET0000692,ORD0021653,PRD00142,2026-02-20,3,Wrong Product
RET0000693,ORD0021679,PRD00292,2025-06-11,3,Damaged
RET0000694,ORD0034437,PRD00293,2025-03-07,3,Late Delivery
RET0000695,ORD0024768,PRD00831,2026-08-20,1,Changed Mind
RET0000696,ORD0044717,PRD00765,2026-02-20,2,Damaged
RET0000697,ORD0042138,PRD00006,2025-05-22,2,Wrong Product
RET0000698,ORD0007735,PRD00601,2026-03-29,1,Changed Mind
RET0000699,ORD0034439,PRD00452,2026-06-25,1,Size/Compatibility
RET0000700,ORD0036487,PRD00928,2025-08-25,1,Changed Mind
RET0000701,ORD0021794,PRD00705,2025-09-18,1,Late Delivery
RET0000702,ORD0014741,PRD00530,2025-11-29,1,Defective
RET0000703,ORD0007991,PRD00176,2026-01-12,2,Wrong Product
RET0000704,ORD0043303,PRD00848,2026-03-11,2,Defective
RET0000705,ORD0037202,PRD00391,2025-10-22,1,Defective
RET0000706,ORD0025892,PRD00297,2026-06-02,2,Changed Mind
RET0000707,ORD0043393,PRD00924,2026-07-13,1,Wrong Product
RET0000708,ORD0027642,PRD00360,2025-02-20,2,Size/Compatibility
RET0000709,ORD0035068,PRD00877,2025-02-28,1,Size/Compatibility
RET0000710,ORD0007826,PRD00703,2025-05-27,3,Size/Compatibility
RET0000711,ORD0023667,PRD00152,2026-07-12,3,Late Delivery
RET0000712,ORD0023322,PRD00116,2026-01-24,3,Damaged
RET0000713,ORD0024516,PRD00526,2026-05-29,2,Wrong Product
RET0000714,ORD0038387,PRD00885,2026-04-08,1,Wrong Product
RET0000715,ORD0034831,PRD00343,2025-06-09,2,Defective
RET0000716,ORD0029748,PRD00090,2026-04-27,1,Changed Mind
RET0000717,ORD0045363,PRD00379,2026-08-19,3,Late Delivery
RET0000718,ORD0036997,PRD00684,2025-11-27,1,Size/Compatibility
RET0000719,ORD0029199,PRD00238,2025-06-10,1,Late Delivery
RET0000720,ORD0013708,PRD00701,2025-10-19,1,Wrong Product
RET0000721,ORD0044435,PRD00148,2026-07-16,1,Defective
RET0000722,ORD0040857,PRD00608,2025-07-13,1,Wrong Product
RET0000723,ORD0013718,PRD00981,2025-03-05,1,Damaged
RET0000724,ORD0031337,PRD00946,2026-06-13,1,Size/Compatibility
RET0000725,ORD0022203,PRD00416,2025-12-25,3,Damaged
RET0000726,ORD0009029,PRD00628,2025-04-01,3,Defective
RET0000727,ORD0023265,PRD00825,2025-06-23,3,Damaged
RET0000728,ORD0045886,PRD00075,2026-05-25,1,Changed Mind
RET0000729,ORD0002103,PRD00680,2026-05-12,2,Changed Mind
RET0000730,ORD0038511,PRD00871,2025-06-30,3,Changed Mind
RET0000731,ORD0009993,PRD00605,2026-06-12,3,Changed Mind
RET0000732,ORD0010187,PRD00475,2025-09-23,2,Wrong Product
RET0000733,ORD0012931,PRD00195,2025-01-05,3,Late Delivery
RET0000734,ORD0015543,PRD00016,2026-01-11,1,Wrong Product
RET0000735,ORD0026072,PRD00082,2026-04-28,1,Defective
RET0000736,ORD0046992,PRD00611,2026-06-25,2,Defective
RET0000737,ORD0030392,PRD00460,2025-12-23,3,Late Delivery
RET0000738,ORD0000140,PRD00212,2025-11-10,2,Damaged
RET0000739,ORD0024977,PRD00618,2026-08-27,1,Size/Compatibility
RET0000740,ORD0048848,PRD00613,2025-01-30,2,Damaged
RET0000741,ORD0031499,PRD00169,2026-08-18,2,Changed Mind
RET0000742,ORD0037914,PRD00725,2026-03-14,2,Changed Mind
RET0000743,ORD0008348,PRD00726,2025-11-12,2,Size/Compatibility
RET0000744,ORD0020027,PRD00103,2025-01-23,3,Damaged
RET0000745,ORD0016190,PRD00248,2025-03-27,2,Size/Compatibility
RET0000746,ORD0032768,PRD00610,2025-11-20,1,Wrong Product
RET0000747,ORD0030296,PRD00858,2025-04-26,2,Wrong Product
RET0000748,ORD0037754,PRD00117,2025-09-22,2,Size/Compatibility
RET0000749,ORD0049184,PRD00682,2026-05-29,2,Changed Mind
RET0000750,ORD0017258,PRD00745,2026-02-08,1,Late Delivery
RET0000751,ORD0008445,PRD00069,2026-02-08,2,Late Delivery
RET0000752,ORD0029147,PRD00792,2026-07-27,3,Size/Compatibility
RET0000753,ORD0043014,PRD00571,2025-04-16,2,Wrong Product
RET0000754,ORD0041926,PRD00368,2026-03-15,3,Size/Compatibility
RET0000755,ORD0013460,PRD00172,2025-07-06,3,Late Delivery
RET0000756,ORD0043445,PRD00954,2026-08-04,1,Wrong Product
RET0000757,ORD0023865,PRD00032,2025-07-26,1,Defective
RET0000758,ORD0048186,PRD00995,2026-07-02,3,Size/Compatibility
RET0000759,ORD0034624,PRD00485,2025-08-19,3,Defective
RET0000760,ORD0031389,PRD00427,2026-03-25,1,Size/Compatibility
RET0000761,ORD0022712,PRD00741,2026-01-25,1,Late Delivery
RET0000762,ORD0035083,PRD00306,2025-12-06,1,Damaged
RET0000763,ORD0041062,PRD00251,2025-05-10,2,Damaged
RET0000764,ORD0022592,PRD00238,2025-08-07,3,Wrong Product
RET0000765,ORD0002967,PRD00309,2026-02-20,1,Size/Compatibility
RET0000766,ORD0024067,PRD00051,2026-07-26,3,Wrong Product
RET0000767,ORD0049096,PRD00044,2026-06-14,2,Wrong Product
RET0000768,ORD0007225,PRD00434,2025-03-01,3,Late Delivery
RET0000769,ORD0041199,PRD00989,2026-08-01,3,Damaged
RET0000770,ORD0028103,PRD00182,2025-04-18,2,Wrong Product
RET0000771,ORD0018476,PRD00262,2026-03-09,3,Defective
RET0000772,ORD0028047,PRD00838,2025-08-23,2,Late Delivery
RET0000773,ORD0032224,PRD00924,2025-03-26,2,Damaged
RET0000774,ORD0017415,PRD00233,2025-12-19,3,Size/Compatibility
RET0000775,ORD0019026,PRD00963,2026-05-05,1,Wrong Product
RET0000776,ORD0043956,PRD00659,2025-09-14,3,Wrong Product
RET0000777,ORD0035973,PRD00063,2025-04-22,2,Defective
RET0000778,ORD0038952,PRD00398,2025-11-06,1,Size/Compatibility
RET0000779,ORD0031924,PRD00386,2026-03-27,3,Damaged
RET0000780,ORD0007734,PRD00244,2026-07-20,2,Changed Mind
RET0000781,ORD0005760,PRD00242,2025-10-11,2,Changed Mind
RET0000782,ORD0032105,PRD00029,2025-03-17,2,Wrong Product
RET0000783,ORD0005785,PRD00973,2025-09-10,2,Size/Compatibility
RET0000784,ORD0048529,PRD00106,2026-01-26,2,Size/Compatibility
RET0000785,ORD0047287,PRD00520,2026-06-21,3,Changed Mind
RET0000786,ORD0018172,PRD00728,2025-05-10,2,Damaged
RET0000787,ORD0046395,PRD00236,2025-02-26,1,Late Delivery
RET0000788,ORD0023436,PRD00889,2026-06-29,1,Damaged
RET0000789,ORD0024591,PRD00944,2026-05-11,3,Wrong Product
