order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI00084982,ORD0018907,PRD00107,7,10544.54,0.0
OI00084983,ORD0036967,PRD00891,8,7370.44,0.0
OI00084984,ORD0024578,PRD00906,6,13143.64,0.1
OI00084985,ORD0034293,PRD00733,5,10454.08,0.1
OI00084986,ORD0022493,PRD00985,3,4407.14,0.1
OI00084987,ORD0031916,PRD00228,1,9924.89,0.1
OI00084988,ORD0013479,PRD00797,7,15335.11,0.1
OI00084989,ORD0010635,PRD00641,3,6714.12,0.0
OI00084990,ORD0000971,PRD00920,2,13226.52,0.15
OI00084991,ORD0001450,PRD00781,5,12684.73,0.15
OI00084992,ORD0036931,PRD00776,7,4878.38,0.0
OI00084993,ORD0013361,PRD00258,6,20212.66,0.0
OI00084994,ORD0033076,PRD00290,8,3078.97,0.1
OI00084995,ORD0022933,PRD00548,3,13080.42,0.0
OI00084996,ORD0018628,PRD00619,1,7178.39,0.0
OI00084997,ORD0005934,PRD00833,6,969.86,0.1
OI00084998,ORD0022360,PRD00443,6,13156.99,0.05
OI00084999,ORD0001125,PRD00241,6,2872.74,0.0
OI00085000,ORD0020604,PRD00772,7,14132.38,0.0
OI00085001,ORD0046537,PRD00849,3,16474.59,0.15
OI00085002,ORD0033046,PRD00164,1,9944.68,0.05
OI00085003,ORD0036346,PRD00633,7,11334.72,0.05
OI00085004,ORD0037298,PRD00427,4,8601.84,0.15
OI00085005,ORD0040851,PRD00152,6,11795.74,0.0
OI00085006,ORD0005031,PRD00468,2,8741.24,0.15
OI00085007,ORD0020560,PRD00983,8,14909.91,0.15
OI00085008,ORD0001345,PRD00563,5,21175.36,0.15
OI00085009,ORD0016922,PRD00908,8,6996.35,0.15
OI00085010,ORD0002639,PRD00101,1,1419.93,0.0
OI00085011,ORD0038464,PRD00902,4,16576.74,0.0
OI00085012,ORD0038970,PRD00378,3,7710.32,0.0
OI00085013,ORD0004162,PRD00842,4,12625.93,0.1
OI00085014,ORD0025798,PRD00547,3,13994.09,0.15
OI00085015,ORD0020694,PRD00524,5,7027.7,0.0
OI00085016,ORD0045257,PRD00376,1,9202.7,0.0
OI00085017,ORD0033676,PRD00942,3,14982.57,0.1
OI00085018,ORD0008475,PRD00276,1,17754.73,0.15
OI00085019,ORD0039376,PRD00300,1,14612.87,0.1
OI00085020,ORD0012586,PRD00377,2,19748.29,0.15
OI00085021,ORD0043139,PRD00801,4,18876.92,0.15
OI00085022,ORD0021953,PRD00653,5,12608.54,0.05
OI00085023,ORD0039554,PRD00872,6,16161.78,0.05
OI00085024,ORD0016342,PRD00532,2,5712.54,0.05
OI00085025,ORD0037522,PRD00892,6,5428.62,0.0
OI00085026,ORD0017221,PRD00216,5,15097.06,0.0
OI00085027,ORD0028587,PRD00344,3,11288.18,0.1
OI00085028,ORD0033448,PRD00061,8,17521.65,0.0
OI00085029,ORD0005294,PRD00996,6,16036.33,0.0
OI00085030,ORD0004678,PRD00381,8,3508.34,0.0
OI00085031,ORD0018929,PRD00285,3,10507.2,0.15
OI00085032,ORD0002106,PRD00720,4,8419.91,0.15
OI00085033,ORD0008545,PRD00589,1,16223.89,0.05
OI00085034,ORD0004510,PRD00221,3,18926.99,0.0
OI00085035,ORD0046793,PRD00588,8,15066.29,0.05
OI00085036,ORD0034327,PRD00599,5,16214.49,0.0
OI00085037,ORD0013211,PRD00836,8,3946.07,0.15
OI00085038,ORD0037795,PRD00714,5,10626.17,0.1
OI00085039,ORD0029843,PRD00754,2,3625.02,0.0
OI00085040,ORD0020580,PRD00886,3,12828.94,0.15
OI00085041,ORD0013795,PRD00314,3,12315.62,0.0
OI00085042,ORD0026033,PRD00032,6,6106.77,0.0
OI00085043,ORD0035554,PRD00180,7,7949.6,0.0
OI00085044,ORD0021819,PRD00313,2,13127.69,0.05
OI00085045,ORD0035826,PRD00290,3,3078.97,0.05
OI00085046,ORD0030483,PRD00158,8,15623.08,0.0
OI00085047,ORD0014361,PRD00774,2,10982.48,0.05
OI00085048,ORD0038332,PRD00453,2,8396.32,0.0
OI00085049,ORD0035951,PRD00702,7,16224.48,0.15
OI00085050,ORD0040024,PRD00811,7,18767.72,0.05
OI00085051,ORD0026743,PRD00508,2,13648.09,0.0
OI00085052,ORD0015616,PRD00210,8,6246.46,0.0
OI00085053,ORD0012727,PRD00549,5,3102.61,0.05
OI00085054,ORD0037944,PRD00471,3,2131.68,0.1
OI00085055,ORD0043852,PRD00884,8,6544.34,0.0
OI00085056,ORD0022898,PRD00223,5,17535.92,0.05
OI00085057,ORD0043620,PRD00915,8,16036.16,0.0
OI00085058,ORD0023283,PRD00271,2,19563.69,0.05
OI00085059,ORD0044105,PRD00899,7,3806.1,0.0
OI00085060,ORD0027033,PRD00044,2,11881.65,0.1
OI00085061,ORD0038876,PRD00425,5,10428.73,0.05
OI00085062,ORD0040503,PRD00760,4,3402.24,0.05
OI00085063,ORD0006244,PRD00648,8,7401.16,0.05
OI00085064,ORD0025550,PRD00371,8,9647.2,0.0
OI00085065,ORD0028726,PRD00834,6,6704.53,0.05
OI00085066,ORD0018037,PRD00404,7,4320.15,0.0
OI00085067,ORD0046025,PRD00986,6,10149.46,0.0
OI00085068,ORD0005653,PRD00337,6,13948.94,0.1
OI00085069,ORD0034668,PRD00444,3,14684.6,0.1
OI00085070,ORD0018364,PRD00529,3,10195.32,0.1
OI00085071,ORD0011046,PRD00936,8,7475.72,0.0
OI00085072,ORD0021643,PRD00846,8,6911.06,0.0
OI00085073,ORD0013838,PRD00665,2,19453.23,0.0
OI00085074,ORD0001700,PRD00492,7,6274.18,0.0
OI00085075,ORD0041283,PRD00912,5,19252.31,0.0
OI00085076,ORD0041458,PRD00994,5,1368.19,0.1
OI00085077,ORD0043900,PRD00870,2,12798.06,0.0
OI00085078,ORD0001512,PRD00319,8,5499.34,0.15
OI00085079,ORD0014213,PRD00172,6,2225.24,0.0
OI00085080,ORD0001142,PRD00037,6,11370.54,0.0
OI00085081,ORD0007819,PRD00977,5,18421.38,0.15
OI00085082,ORD0016550,PRD00500,1,12778.49,0.0
OI00085083,ORD0024597,PRD00867,1,3714.56,0.15
OI00085084,ORD0009415,PRD00945,8,5119.24,0.1
OI00085085,ORD0002849,PRD00842,8,12625.93,0.0
OI00085086,ORD0025100,PRD00457,2,9562.94,0.0
OI00085087,ORD0020778,PRD00488,6,8793.77,0.1
OI00085088,ORD0006475,PRD00833,2,969.86,0.1
OI00085089,ORD0001205,PRD00262,6,12616.21,0.1
OI00085090,ORD0014537,PRD00147,5,13833.09,0.0
OI00085091,ORD0000395,PRD00542,4,4955.74,0.05
OI00085092,ORD0038117,PRD00281,1,16673.07,0.05
OI00085093,ORD0033986,PRD00032,4,6106.77,0.0
OI00085094,ORD0044843,PRD00989,8,16040.15,0.05
OI00085095,ORD0040963,PRD00558,5,14226.66,0.0
OI00085096,ORD0008200,PRD00860,6,2490.73,0.15
OI00085097,ORD0004752,PRD00584,8,19699.84,0.15
OI00085098,ORD0003386,PRD00216,2,15097.06,0.0
OI00085099,ORD0024580,PRD00261,3,14324.79,0.05
OI00085100,ORD0037365,PRD00981,5,1337.73,0.0
OI00085101,ORD0043337,PRD00491,7,6305.52,0.0
OI00085102,ORD0009034,PRD00831,7,17396.15,0.1
OI00085103,ORD0035307,PRD00687,6,10453.91,0.0
OI00085104,ORD0019364,PRD00181,3,3137.88,0.0
OI00085105,ORD0021959,PRD00889,2,233.91,0.15
OI00085106,ORD0014744,PRD00791,6,15286.08,0.0
OI00085107,ORD0014822,PRD00728,4,9332.28,0.1
OI00085108,ORD0038610,PRD00752,2,2523.82,0.0
OI00085109,ORD0002667,PRD00773,2,10723.34,0.05
OI00085110,ORD0042620,PRD00285,2,10507.2,0.0
OI00085111,ORD0004285,PRD00150,5,5746.7,0.0
OI00085112,ORD0029177,PRD00949,2,17391.74,0.15
OI00085113,ORD0021669,PRD00900,3,16549.91,0.15
OI00085114,ORD0039192,PRD00357,1,2696.9,0.1
OI00085115,ORD0038699,PRD00450,7,4106.87,0.05
OI00085116,ORD0012279,PRD00050,3,17957.2,0.0
OI00085117,ORD0033143,PRD00969,5,16645.66,0.1
OI00085118,ORD0046687,PRD00182,6,15020.73,0.05
OI00085119,ORD0041928,PRD00325,7,21216.23,0.0
OI00085120,ORD0004867,PRD00869,2,9745.15,0.0
OI00085121,ORD0046395,PRD00256,4,6305.79,0.15
OI00085122,ORD0047971,PRD00121,5,22552.55,0.1
OI00085123,ORD0033947,PRD00475,1,21238.29,0.0
OI00085124,ORD0039732,PRD00246,2,15093.64,0.0
OI00085125,ORD0011873,PRD00659,1,4269.56,0.1
OI00085126,ORD0022896,PRD00639,8,3572.14,0.15
OI00085127,ORD0024451,PRD00588,1,15066.29,0.15
OI00085128,ORD0012168,PRD00077,7,4767.09,0.0
OI00085129,ORD0010105,PRD00681,7,19398.14,0.1
OI00085130,ORD0043493,PRD00117,4,13683.7,0.0
OI00085131,ORD0001272,PRD00297,8,4576.72,0.0
OI00085132,ORD0031960,PRD00662,8,1749.41,0.15
OI00085133,ORD0048118,PRD00635,7,4119.11,0.05
OI00085134,ORD0004552,PRD00237,2,11954.37,0.1
OI00085135,ORD0042272,PRD00301,4,16274.24,0.15
OI00085136,ORD0049088,PRD00377,4,19748.29,0.1
OI00085137,ORD0029133,PRD00254,4,14506.25,0.05
OI00085138,ORD0002230,PRD00631,5,1171.08,0.0
OI00085139,ORD0037356,PRD00427,3,8601.84,0.05
OI00085140,ORD0037032,PRD00409,7,20313.08,0.0
OI00085141,ORD0009457,PRD00914,6,20904.64,0.1
OI00085142,ORD0028989,PRD00665,7,19453.23,0.1
OI00085143,ORD0003356,PRD00564,6,12772.63,0.15
OI00085144,ORD0005771,PRD00779,4,16654.91,0.0
OI00085145,ORD0049625,PRD00760,3,3402.24,0.1
OI00085146,ORD0025932,PRD00366,5,14366.95,0.0
OI00085147,ORD0045013,PRD00101,3,1419.93,0.05
OI00085148,ORD0043071,PRD00684,1,9426.94,0.0
OI00085149,ORD0017526,PRD00788,3,16631.44,0.0
OI00085150,ORD0036311,PRD00834,7,6704.53,0.0
OI00085151,ORD0038576,PRD00786,5,17331.27,0.1
OI00085152,ORD0035682,PRD00329,3,17926.5,0.0
OI00085153,ORD0020751,PRD00974,6,15670.99,0.15
OI00085154,ORD0034699,PRD00626,1,13649.54,0.0
OI00085155,ORD0023021,PRD00876,3,17336.12,0.15
OI00085156,ORD0046190,PRD00848,8,16436.03,0.15
OI00085157,ORD0020989,PRD00557,5,10566.24,0.0
OI00085158,ORD0004754,PRD00404,3,4320.15,0.15
OI00085159,ORD0022828,PRD00503,8,11393.82,0.0
OI00085160,ORD0014380,PRD00128,7,11369.17,0.0
OI00085161,ORD0005481,PRD00741,1,19472.94,0.0
OI00085162,ORD0002211,PRD00750,4,9301.03,0.0
OI00085163,ORD0004800,PRD00521,8,4640.59,0.0
OI00085164,ORD0035813,PRD00823,6,1305.77,0.1
OI00085165,ORD0004363,PRD00239,6,5723.68,0.1
OI00085166,ORD0028927,PRD00603,3,4907.93,0.05
OI00085167,ORD0039000,PRD00102,6,8785.64,0.05
OI00085168,ORD0026612,PRD00262,5,12616.21,0.15
OI00085169,ORD0002974,PRD00805,5,8885.56,0.15
OI00085170,ORD0038166,PRD00623,1,17553.73,0.0
OI00085171,ORD0027068,PRD00074,7,18954.9,0.15
OI00085172,ORD0037518,PRD00567,7,10558.68,0.15
OI00085173,ORD0028772,PRD00840,8,2814.45,0.15
OI00085174,ORD0022339,PRD00462,6,6855.55,0.15
OI00085175,ORD0032932,PRD00588,2,15066.29,0.05
OI00085176,ORD0040637,PRD00954,5,7655.44,0.05
OI00085177,ORD0010078,PRD00166,7,11687.46,0.0
OI00085178,ORD0016697,PRD00170,5,17479.37,0.1
OI00085179,ORD0040538,PRD00242,6,12405.04,0.15
OI00085180,ORD0038366,PRD00320,5,1372.08,0.0
OI00085181,ORD0015183,PRD00444,5,14684.6,0.05
OI00085182,ORD0036413,PRD00848,8,16436.03,0.15
OI00085183,ORD0034697,PRD00482,5,19939.25,0.05
OI00085184,ORD0008586,PRD00918,4,1526.84,0.0
OI00085185,ORD0037920,PRD00694,4,13284.34,0.05
OI00085186,ORD0012410,PRD00186,1,17260.64,0.15
OI00085187,ORD0042469,PRD00148,5,15280.1,0.05
OI00085188,ORD0044391,PRD00531,5,9803.95,0.0
OI00085189,ORD0005209,PRD00459,5,17204.23,0.15
OI00085190,ORD0036109,PRD00806,5,219.5,0.1
OI00085191,ORD0002347,PRD00885,1,18909.0,0.05
OI00085192,ORD0003463,PRD00227,7,18175.89,0.1
OI00085193,ORD0043637,PRD00761,2,11739.03,0.0
OI00085194,ORD0010872,PRD00500,1,12778.49,0.05
OI00085195,ORD0006447,PRD00559,6,2378.59,0.0
OI00085196,ORD0024821,PRD00448,3,5299.05,0.0
OI00085197,ORD0023048,PRD00141,6,15155.52,0.0
OI00085198,ORD0010514,PRD00166,7,11687.46,0.0
OI00085199,ORD0044200,PRD00573,5,8160.52,0.1
OI00085200,ORD0036897,PRD00052,8,4441.51,0.05
OI00085201,ORD0046081,PRD00053,6,14780.12,0.0
OI00085202,ORD0031984,PRD00348,8,13643.86,0.1
OI00085203,ORD0027241,PRD00398,2,2862.22,0.0
OI00085204,ORD0018842,PRD00737,3,13404.88,0.0
OI00085205,ORD0005395,PRD00234,3,18086.14,0.05
OI00085206,ORD0035749,PRD00154,5,14287.6,0.05
OI00085207,ORD0021839,PRD00971,7,3635.21,0.1
OI00085208,ORD0015997,PRD00352,8,15216.08,0.15
OI00085209,ORD0014858,PRD00289,3,8088.29,0.1
OI00085210,ORD0036344,PRD00996,1,16036.33,0.0
OI00085211,ORD0001789,PRD00874,7,19005.47,0.0
OI00085212,ORD0030290,PRD00756,4,16508.16,0.0
OI00085213,ORD0033677,PRD00060,7,14303.4,0.1
OI00085214,ORD0026078,PRD00642,5,8470.69,0.0
OI00085215,ORD0044010,PRD00170,5,17479.37,0.15
OI00085216,ORD0023371,PRD00722,5,12499.37,0.0
OI00085217,ORD0003191,PRD00053,2,14780.12,0.0
OI00085218,ORD0043393,PRD00653,4,12608.54,0.05
OI00085219,ORD0009120,PRD00108,7,21274.64,0.05
OI00085220,ORD0023302,PRD00012,7,21180.94,0.0
OI00085221,ORD0035581,PRD00734,3,956.66,0.15
OI00085222,ORD0010943,PRD00270,4,4074.3,0.05
OI00085223,ORD0011053,PRD00676,3,5058.61,0.0
OI00085224,ORD0002052,PRD00702,2,16224.48,0.0
OI00085225,ORD0010932,PRD00181,1,3137.88,0.0
OI00085226,ORD0020154,PRD00434,4,11732.37,0.1
OI00085227,ORD0014321,PRD00198,8,3207.55,0.1
OI00085228,ORD0001408,PRD00960,6,3028.23,0.15
OI00085229,ORD0029697,PRD00701,7,9335.25,0.0
OI00085230,ORD0012133,PRD00341,1,12092.95,0.0
OI00085231,ORD0015383,PRD00793,8,1022.23,0.0
OI00085232,ORD0045898,PRD00013,5,21591.24,0.05
OI00085233,ORD0017058,PRD00581,6,4284.83,0.05
OI00085234,ORD0013887,PRD00831,3,17396.15,0.15
OI00085235,ORD0023548,PRD00122,2,10797.45,0.15
OI00085236,ORD0038841,PRD00492,1,6274.18,0.0
OI00085237,ORD0008570,PRD00745,1,8337.82,0.15
OI00085238,ORD0021165,PRD00553,4,1634.59,0.0
OI00085239,ORD0027591,PRD00240,2,1834.43,0.05
OI00085240,ORD0003716,PRD00046,5,3037.0,0.05
OI00085241,ORD0037751,PRD00674,6,19560.85,0.0
OI00085242,ORD0044364,PRD00671,2,15896.74,0.15
OI00085243,ORD0010313,PRD00612,7,16140.12,0.0
OI00085244,ORD0015837,PRD00922,3,9285.55,0.1
OI00085245,ORD0022698,PRD00921,8,14978.82,0.1
OI00085246,ORD0004810,PRD00014,1,14200.83,0.0
OI00085247,ORD0039137,PRD00051,7,11710.01,0.15
OI00085248,ORD0020124,PRD00388,6,3781.53,0.0
OI00085249,ORD0009296,PRD00605,5,6125.84,0.0
OI00085250,ORD0025135,PRD00570,7,6791.59,0.0
OI00085251,ORD0028573,PRD00251,3,4448.68,0.0
OI00085252,ORD0046547,PRD00226,1,9631.46,0.05
OI00085253,ORD0000054,PRD00267,8,2621.91,0.0
OI00085254,ORD0005587,PRD00443,7,13156.99,0.05
OI00085255,ORD0014061,PRD00646,2,16364.51,0.1
OI00085256,ORD0017904,PRD00400,8,19599.53,0.05
OI00085257,ORD0041559,PRD00843,7,17510.9,0.1
OI00085258,ORD0004033,PRD00872,5,16161.78,0.0
OI00085259,ORD0014954,PRD00170,6,17479.37,0.0
OI00085260,ORD0020079,PRD00664,1,10731.59,0.15
OI00085261,ORD0029215,PRD00513,3,8720.87,0.0
OI00085262,ORD0013229,PRD00525,3,19373.58,0.15
OI00085263,ORD0006722,PRD00906,8,13143.64,0.0
OI00085264,ORD0030108,PRD00196,3,9310.43,0.05
OI00085265,ORD0031556,PRD00781,6,12684.73,0.0
OI00085266,ORD0036635,PRD00690,7,4089.39,0.0
OI00085267,ORD0049111,PRD00113,7,6693.3,0.0
OI00085268,ORD0022574,PRD00853,7,2805.57,0.0
OI00085269,ORD0018264,PRD00033,1,17827.37,0.0
OI00085270,ORD0036411,PRD00316,4,20756.54,0.0
OI00085271,ORD0001392,PRD00447,4,12725.78,0.15
OI00085272,ORD0033101,PRD00930,3,4685.46,0.05
OI00085273,ORD0035918,PRD00016,6,15970.63,0.15
OI00085274,ORD0048497,PRD00412,1,20041.76,0.05
OI00085275,ORD0036527,PRD00102,8,8785.64,0.1
OI00085276,ORD0041267,PRD00490,1,16361.17,0.0
OI00085277,ORD0032126,PRD00433,1,14565.96,0.0
OI00085278,ORD0044592,PRD00094,6,11066.84,0.1
OI00085279,ORD0026704,PRD00521,8,4640.59,0.0
OI00085280,ORD0013600,PRD00441,8,5137.68,0.0
OI00085281,ORD0018545,PRD00591,8,2221.19,0.0
OI00085282,ORD0031546,PRD00642,5,8470.69,0.1
OI00085283,ORD0047785,PRD00587,8,9709.22,0.0
OI00085284,ORD0017846,PRD00993,7,2886.74,0.05
OI00085285,ORD0021013,PRD00748,6,12154.35,0.0
OI00085286,ORD0013190,PRD00892,2,5428.62,0.0
OI00085287,ORD0000887,PRD00813,6,2308.37,0.1
OI00085288,ORD0030957,PRD00268,6,13122.28,0.0
OI00085289,ORD0039942,PRD00534,6,18740.41,0.1
OI00085290,ORD0021754,PRD00191,8,8692.96,0.0
OI00085291,ORD0046695,PRD00871,5,10488.51,0.0
OI00085292,ORD0013371,PRD00260,3,762.02,0.15
OI00085293,ORD0023550,PRD00834,7,6704.53,0.0
OI00085294,ORD0046823,PRD00421,7,3972.48,0.0
OI00085295,ORD0025273,PRD00983,5,14909.91,0.0
OI00085296,ORD0043384,PRD00142,1,4895.64,0.1
OI00085297,ORD0033819,PRD00148,4,15280.1,0.0
OI00085298,ORD0005625,PRD00435,5,15100.89,0.0
OI00085299,ORD0015287,PRD00833,3,969.86,0.0
OI00085300,ORD0049837,PRD00339,4,9469.1,0.15
OI00085301,ORD0003624,PRD00316,7,20756.54,0.1
OI00085302,ORD0040370,PRD00802,2,15528.95,0.15
OI00085303,ORD0043270,PRD00413,7,7837.19,0.0
OI00085304,ORD0005135,PRD00189,6,2231.54,0.0
OI00085305,ORD0019344,PRD00338,5,910.76,0.1
OI00085306,ORD0015325,PRD00083,2,7095.57,0.0
OI00085307,ORD0029045,PRD00175,2,1071.17,0.0
OI00085308,ORD0046367,PRD00049,4,18730.77,0.15
OI00085309,ORD0031150,PRD00032,5,6106.77,0.0
OI00085310,ORD0011091,PRD00648,6,7401.16,0.0
OI00085311,ORD0010548,PRD00876,6,17336.12,0.15
OI00085312,ORD0047045,PRD00749,3,15655.18,0.0
OI00085313,ORD0021111,PRD00557,8,10566.24,0.0
OI00085314,ORD0008699,PRD00074,7,18954.9,0.0
OI00085315,ORD0006367,PRD00008,2,10094.12,0.1
OI00085316,ORD0014836,PRD00846,6,6911.06,0.1
OI00085317,ORD0017216,PRD00584,4,19699.84,0.05
OI00085318,ORD0026509,PRD00221,3,18926.99,0.1
OI00085319,ORD0023102,PRD00248,4,2910.94,0.05
OI00085320,ORD0023899,PRD00182,7,15020.73,0.0
OI00085321,ORD0030884,PRD00293,4,18490.38,0.0
OI00085322,ORD0044236,PRD00214,3,13698.17,0.0
OI00085323,ORD0029698,PRD00920,5,13226.52,0.0
OI00085324,ORD0003581,PRD00614,2,8145.05,0.0
OI00085325,ORD0048985,PRD00036,8,14075.81,0.0
OI00085326,ORD0046986,PRD00583,5,4055.84,0.1
OI00085327,ORD0045123,PRD00703,7,3921.94,0.05
OI00085328,ORD0049825,PRD00801,4,18876.92,0.1
OI00085329,ORD0030271,PRD00306,2,11549.64,0.0
OI00085330,ORD0017613,PRD00892,5,5428.62,0.0
OI00085331,ORD0006553,PRD00221,2,18926.99,0.05
OI00085332,ORD0027042,PRD00012,3,21180.94,0.0
OI00085333,ORD0044907,PRD00397,6,1961.54,0.0
OI00085334,ORD0021510,PRD00038,6,14471.79,0.05
OI00085335,ORD0046414,PRD00356,3,8050.28,0.0
OI00085336,ORD0047696,PRD00953,3,5480.51,0.0
OI00085337,ORD0011607,PRD00381,6,3508.34,0.05
OI00085338,ORD0031069,PRD00804,6,20852.01,0.0
OI00085339,ORD0015832,PRD00158,7,15623.08,0.0
OI00085340,ORD0008206,PRD00828,2,15018.33,0.0
OI00085341,ORD0030633,PRD00135,1,10894.17,0.0
OI00085342,ORD0001869,PRD00734,1,956.66,0.0
OI00085343,ORD0013409,PRD00826,5,13484.37,0.0
OI00085344,ORD0011138,PRD00541,2,3734.53,0.05
OI00085345,ORD0021003,PRD00482,2,19939.25,0.0
OI00085346,ORD0045330,PRD00538,3,2291.43,0.0
OI00085347,ORD0025922,PRD00193,4,1603.74,0.1
OI00085348,ORD0035326,PRD00307,5,20524.25,0.15
OI00085349,ORD0036302,PRD00941,1,3664.79,0.1
OI00085350,ORD0008769,PRD00906,3,13143.64,0.1
OI00085351,ORD0022721,PRD00398,3,2862.22,0.1
OI00085352,ORD0036636,PRD00149,5,13391.79,0.1
OI00085353,ORD0010581,PRD00907,5,17340.57,0.05
OI00085354,ORD0039592,PRD00480,6,12202.4,0.05
OI00085355,ORD0036067,PRD00150,7,5746.7,0.0
OI00085356,ORD0011110,PRD00047,5,1363.32,0.0
OI00085357,ORD0035050,PRD00902,6,16576.74,0.05
OI00085358,ORD0003211,PRD00647,2,2956.78,0.0
OI00085359,ORD0021392,PRD00268,5,13122.28,0.15
OI00085360,ORD0032404,PRD00601,4,17845.2,0.15
OI00085361,ORD0049198,PRD00278,6,5205.0,0.1
OI00085362,ORD0030103,PRD00683,4,16187.89,0.0
OI00085363,ORD0016825,PRD00121,6,22552.55,0.1
OI00085364,ORD0019973,PRD00936,2,7475.72,0.0
OI00085365,ORD0012575,PRD00293,1,18490.38,0.15
OI00085366,ORD0020230,PRD00882,3,8745.54,0.15
OI00085367,ORD0001790,PRD00649,5,16184.93,0.0
OI00085368,ORD0041623,PRD00503,5,11393.82,0.0
OI00085369,ORD0042734,PRD00639,5,3572.14,0.05
OI00085370,ORD0008638,PRD00547,4,13994.09,0.0
OI00085371,ORD0029266,PRD00239,7,5723.68,0.1
OI00085372,ORD0009631,PRD00595,5,12537.65,0.15
OI00085373,ORD0033058,PRD00972,4,3983.74,0.1
OI00085374,ORD0031398,PRD00876,5,17336.12,0.15
OI00085375,ORD0013358,PRD00224,6,4357.08,0.0
OI00085376,ORD0049240,PRD00021,5,903.72,0.05
OI00085377,ORD0019571,PRD00110,1,16808.01,0.0
OI00085378,ORD0024578,PRD00975,3,11702.96,0.0
OI00085379,ORD0004736,PRD00781,7,12684.73,0.0
OI00085380,ORD0022619,PRD00111,2,19452.31,0.05
OI00085381,ORD0046871,PRD00645,5,17080.98,0.05
OI00085382,ORD0005899,PRD00461,6,5730.35,0.05
OI00085383,ORD0013378,PRD00926,2,14018.14,0.1
OI00085384,ORD0048883,PRD00630,1,15579.93,0.0
OI00085385,ORD0015306,PRD00645,1,17080.98,0.1
OI00085386,ORD0048023,PRD00507,1,12389.87,0.0
OI00085387,ORD0032464,PRD00456,5,18614.46,0.0
OI00085388,ORD0026798,PRD00928,3,7169.82,0.0
OI00085389,ORD0008693,PRD00026,1,12843.2,0.0
OI00085390,ORD0011623,PRD00727,2,1231.47,0.0
OI00085391,ORD0032330,PRD00387,6,1371.02,0.05
OI00085392,ORD0016958,PRD00866,1,4760.9,0.05
OI00085393,ORD0028335,PRD00646,2,16364.51,0.0
OI00085394,ORD0032174,PRD00680,5,18347.28,0.0
OI00085395,ORD0020596,PRD00008,7,10094.12,0.0
OI00085396,ORD0014771,PRD00741,8,19472.94,0.05
OI00085397,ORD0030596,PRD00863,8,10129.33,0.1
OI00085398,ORD0008297,PRD00329,7,17926.5,0.0
OI00085399,ORD0048958,PRD00659,7,4269.56,0.0
OI00085400,ORD0044532,PRD00060,3,14303.4,0.05
OI00085401,ORD0012610,PRD00266,5,5112.83,0.1
OI00085402,ORD0025806,PRD00853,4,2805.57,0.0
OI00085403,ORD0034383,PRD00462,6,6855.55,0.15
OI00085404,ORD0040470,PRD00290,5,3078.97,0.0
OI00085405,ORD0039461,PRD00603,6,4907.93,0.05
OI00085406,ORD0023885,PRD00209,1,12022.06,0.1
OI00085407,ORD0011273,PRD00780,5,16917.45,0.1
OI00085408,ORD0015188,PRD00578,4,4720.83,0.0
OI00085409,ORD0019144,PRD00095,3,15174.42,0.15
OI00085410,ORD0034288,PRD00913,2,10483.66,0.1
OI00085411,ORD0025805,PRD00788,7,16631.44,0.15
OI00085412,ORD0045290,PRD00471,5,2131.68,0.05
OI00085413,ORD0010469,PRD00161,5,21358.77,0.05
OI00085414,ORD0006725,PRD00720,6,8419.91,0.0
OI00085415,ORD0020861,PRD00568,2,6237.72,0.0
OI00085416,ORD0016944,PRD00731,8,10810.07,0.0
OI00085417,ORD0024198,PRD00694,2,13284.34,0.15
OI00085418,ORD0040825,PRD00354,3,5287.06,0.0
OI00085419,ORD0045107,PRD00274,5,15436.02,0.0
OI00085420,ORD0039045,PRD00621,4,11623.49,0.0
OI00085421,ORD0024091,PRD00864,5,8002.29,0.05
OI00085422,ORD0025971,PRD00395,5,9008.32,0.0
OI00085423,ORD0039692,PRD00956,4,4216.66,0.0
OI00085424,ORD0039086,PRD00053,6,14780.12,0.0
OI00085425,ORD0041371,PRD00960,3,3028.23,0.0
OI00085426,ORD0015329,PRD00870,4,12798.06,0.1
OI00085427,ORD0021202,PRD00851,7,18643.48,0.0
OI00085428,ORD0044847,PRD00780,3,16917.45,0.15
OI00085429,ORD0003890,PRD00217,7,17864.83,0.0
OI00085430,ORD0020080,PRD00500,3,12778.49,0.0
OI00085431,ORD0038199,PRD00319,1,5499.34,0.0
OI00085432,ORD0027004,PRD00191,5,8692.96,0.05
OI00085433,ORD0000700,PRD00971,5,3635.21,0.1
OI00085434,ORD0039269,PRD00092,6,1661.54,0.15
OI00085435,ORD0043388,PRD00964,1,11091.88,0.0
OI00085436,ORD0017516,PRD00861,2,15737.14,0.15
OI00085437,ORD0047558,PRD00896,8,18147.24,0.1
OI00085438,ORD0039987,PRD00821,7,14841.96,0.0
OI00085439,ORD0004885,PRD00869,1,9745.15,0.0
OI00085440,ORD0035300,PRD00784,1,6390.57,0.1
OI00085441,ORD0012738,PRD00478,2,19083.92,0.05
OI00085442,ORD0030368,PRD00199,3,2263.11,0.0
OI00085443,ORD0046658,PRD00227,3,18175.89,0.05
OI00085444,ORD0034568,PRD00483,1,12010.65,0.0
OI00085445,ORD0027855,PRD00596,5,10089.37,0.0
OI00085446,ORD0047997,PRD00584,3,19699.84,0.0
OI00085447,ORD0012821,PRD00536,5,7070.66,0.0
